year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2011,jun,17,167,Sangamon,0.7056215961450119,10595
2011,jun,17,21,Christian,0.5966764206765752,12061
2011,jun,17,127,Massac,0.5775072781846556,2827
2011,jun,17,57,Fulton,0.6700684633189725,8929
2011,jun,17,175,Stark,0.5976809241736046,4880
2011,jun,17,203,Woodford,0.582979330012053,8704
2011,jun,17,179,Tazewell,0.641791353062121,9087
2011,jun,17,123,Marshall,0.5835451431404534,5762
2011,jun,17,143,Peoria,0.6246707359059775,6995
2011,jun,17,1,Adams,0.6562796379467307,10416
2011,jun,17,177,Stephenson,0.6033678079772468,5526
2011,jun,17,141,Ogle,0.5837867628394116,6850
2011,jun,17,201,Winnebago,0.5890435734712686,3797
2011,jun,17,7,Boone,0.5700645410546932,3171
2011,jun,17,25,Clay,0.5534190889370956,7500
2011,jun,17,185,Wabash,0.5843469702459813,4117
2011,jun,17,9,Brown,0.6602384824377452,2562
2011,jun,17,151,Pope,0.5853632661448324,1247
2011,jun,17,33,Crawford,0.5478117021952886,7229
2011,jun,17,135,Montgomery,0.5415182038672526,11360
2011,jun,17,55,Franklin,0.5473284527091036,5610
2011,jun,17,23,Clark,0.5537412596965744,8739
2011,jun,17,59,Gallatin,0.5327642826932067,5237
2011,jun,17,75,Iroquois,0.5203853809023383,21082
2011,jun,17,41,Douglas,0.6064997840277088,8505
2011,jun,17,189,Washington,0.47739113570119,7785
2011,jun,17,159,Richland,0.5702668767377626,6307
2011,jun,17,65,Hamilton,0.5216322077262437,6846
2011,jun,17,193,White,0.5618914576019756,9205
2011,jun,17,169,Schuyler,0.7133039519684349,4157
2011,jun,17,181,Union,0.6076943719950074,2111
2011,jun,17,85,Jo Daviess,0.6537102196926752,2754
2011,jun,17,125,Mason,0.6558696169126648,7183
2011,jun,17,191,Wayne,0.542135958337085,12221
2011,jun,17,69,Hardin,0.6235616134339793,322
2011,jun,17,61,Greene,0.7124024166021423,6981
2011,jun,17,157,Randolph,0.5169123454159418,7187
2011,jun,17,149,Pike,0.6928865606144279,8077
2011,jun,17,145,Perry,0.5015537095563068,5373
2011,jun,17,87,Johnson,0.6598368230770948,1613
2011,jun,17,173,Shelby,0.6027938854028507,12991
2011,jun,17,51,Fayette,0.5621495348960796,10509
2011,jun,17,139,Moultrie,0.6326070356351269,6087
2011,jun,17,17,Cass,0.7134241711655245,4364
2011,jun,17,15,Carroll,0.6304184636775712,2891
