year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2011,jun,17,087,Johnson,0.72655,3
2011,jun,17,173,Shelby,0.5847434131976119,248
2011,jun,17,051,Fayette,0.5640527272727272,201
2011,jun,17,139,Moultrie,0.6553977272727275,44
2011,jun,17,017,Cass,0.6879287917212045,96
2011,jun,17,015,Carroll,0.6816279994723304,123
2011,jun,17,047,Edwards,0.6520375,12
2011,jun,17,079,Jasper,0.6207177083333334,48
2011,jun,17,187,Warren,0.7058626284388467,38
2011,jun,17,153,Pulaski,0.27940000000000004,1
2011,jun,17,165,Saline,0.5264642857142857,7
2011,jun,17,101,Lawrence,0.5381555555555556,9
2011,jun,17,045,Edgar,0.6161653276341453,95
2011,jun,17,071,Henderson,0.7067246496481945,68
2011,jun,17,199,Williamson,0.54925,1
2011,jun,17,077,Jackson,0.5056903846153847,26
2011,jun,17,147,Piatt,0.609330539996224,125
2011,jun,17,053,Ford,0.5784151959743715,407
2011,jun,17,019,Champaign,0.6219639978285183,242
2011,jun,17,029,Coles,0.605876428571429,70
2011,jun,17,035,Cumberland,0.6037285714285715,49
2011,jun,17,183,Vermilion,0.6070097220805711,155
2011,jun,17,115,Macon,0.6419618055555553,72
2011,jun,17,049,Effingham,0.5704293473771169,134
2011,jun,17,067,Hancock,0.6582626449283367,358
2011,jun,17,095,Knox,0.6827237037037036,135
2011,jun,17,109,McDonough,0.7252296433749919,114
2011,jun,17,081,Jefferson,0.5373398494944857,172
2011,jun,17,113,McLean,0.6263183995406026,235
2011,jun,17,039,De Witt,0.66958413034049,37
2011,jun,17,105,Livingston,0.5877543403773033,596
2011,jun,17,003,Alexander,,0
2011,jun,17,093,Kendall,0.6591163712804897,110
2011,jun,17,031,Cook,0.7278241347485004,9
2011,jun,17,037,DeKalb,0.6635830347769578,472
2011,jun,17,089,Kane,0.6916149703666168,359
2011,jun,17,063,Grundy,0.6579061320754718,47
2011,jun,17,111,McHenry,0.7059557036091587,768
2011,jun,17,197,Will,0.6240293458468884,841
2011,jun,17,043,DuPage,0.6157642857142857,7
2011,jun,17,097,Lake,0.7080379418912944,111
2011,jun,17,091,Kankakee,0.5844785188985252,600
2011,jun,17,011,Bureau,0.7109432625915064,343
2011,jun,17,155,Putnam,0.6856723043379772,71
2011,jun,17,099,LaSalle,0.6569135169330421,301
2011,jun,17,131,Mercer,0.6830772727272728,44
2011,jun,17,161,Rock Island,0.6783779411764707,34
2011,jun,17,073,Henry,0.677087890625,128
2011,jun,17,103,Lee,0.6718930148166409,291
2011,jun,17,195,Whiteside,0.6503824561403508,228
2011,jun,31,043,Dakota,0.6830750000000001,2
2011,jun,31,051,Dixon,0.708925,2
2011,jun,31,053,Dodge,0.6406468750000002,16
2011,jun,31,025,Cass,0.612203268097066,117
2011,jun,31,055,Douglas,0.5558812500000001,8
2011,jun,31,153,Sarpy,0.520996854613234,17
2011,jun,31,155,Saunders,0.6371427998063816,100
2011,jun,31,177,Washington,0.5386222222222223,9
2011,jun,31,067,Gage,0.6274308912859602,1548
2011,jun,31,109,Lancaster,0.6693610871925076,429
