year,period,state_fips,county_fips,county_name,ndvi_mean,crop_pixel_count
2010,jun,19,47,Crawford,0.8071349790994208,17992
2010,jun,19,19,Buchanan,0.8105286090170684,16690
2010,jun,19,143,Osceola,0.7302609802900657,10790
2010,jun,19,73,Greene,0.7839219460174711,15838
2010,jun,19,87,Henry,0.7021022296834382,7804
2010,jun,19,119,Lyon,0.7236835814496129,15440
2010,jun,19,3,Adams,0.7523330107156379,6306
2010,jun,19,133,Monona,0.7920473411398474,16372
2010,jun,19,91,Humboldt,0.7609386950356237,11897
2010,jun,19,115,Louisa,0.7600131222105075,8348
2010,jun,19,171,Tama,0.8004845962409792,14337
2010,jun,19,135,Monroe,0.708334481224328,2404
2010,jun,19,117,Lucas,0.6587497465111345,2335
2010,jun,19,57,Des Moines,0.7060992514999455,7276
2010,jun,19,11,Benton,0.8150966187352296,17000
2010,jun,19,113,Linn,0.8041805311907082,13706
2010,jun,19,105,Jones,0.7825625984341471,14103
2010,jun,19,103,Johnson,0.7835029210595081,10953
2010,jun,19,183,Washington,0.7639725228285936,11510
2010,jun,19,45,Clinton,0.7751040006926121,18129
2010,jun,19,163,Scott,0.7722867395879036,10376
2010,jun,19,139,Muscatine,0.7632417092662173,9232
2010,jun,19,169,Story,0.82011399604,14057
2010,jun,19,15,Boone,0.8244962078735417,14632
2010,jun,19,121,Madison,0.778414827901003,5772
2010,jun,19,181,Warren,0.7550781436223982,5985
2010,jun,19,49,Dallas,0.8061279618323194,11767
2010,jun,19,153,Polk,0.7925350780083011,7583
2010,jun,19,77,Guthrie,0.7843276927067159,10244
2010,jun,19,99,Jasper,0.793012462299601,15008
2010,jun,31,43,Dakota,0.7526085347939031,5661
2010,jun,31,51,Dixon,0.7069959458330582,9711
2010,jun,31,53,Dodge,0.7260510093001927,12040
2010,jun,31,25,Cass,0.7869923351348588,9731
2010,jun,31,55,Douglas,0.7325127432588796,2474
2010,jun,31,153,Sarpy,0.759549004661562,2815
2010,jun,31,155,Saunders,0.7631399022295838,14457
2010,jun,31,177,Washington,0.7425740539598992,6738
2010,jun,31,67,Gage,0.7595036568417384,12536
2010,jun,31,109,Lancaster,0.7655100372333106,11247
2010,jun,31,159,Seward,0.7739041137962517,11172
2010,jun,31,139,Pierce,0.6913507471578748,11949
2010,jun,31,119,Madison,0.6698700718357639,11234
2010,jun,31,167,Stanton,0.7059874144988446,7370
2010,jun,31,117,McPherson,0.543944407502639,467
2010,jun,31,111,Lincoln,0.6425723920788584,18300
2010,jun,31,113,Logan,0.5892925391669844,2021
2010,jun,31,7,Banner,0.4567503776337984,954
2010,jun,31,157,Scotts Bluff,0.429300757633165,7488
2010,jun,31,165,Sioux,0.4441021945975906,1327
2010,jun,31,39,Cuming,0.7324550229561442,13403
2010,jun,31,129,Nuckolls,0.7401838743235676,8222
2010,jun,31,101,Keith,0.5575325296910653,9731
2010,jun,31,137,Phelps,0.7604437293055955,14747
2010,jun,31,181,Webster,0.6861727813133986,5822
2010,jun,31,15,Boyd,0.6724270371223307,2551
2010,jun,31,171,Thomas,0.6143686342729094,35
2010,jun,31,89,Holt,0.7112368418207207,15796
2010,jun,31,17,Brown,0.6278594692969564,3244
2010,jun,31,103,Keya Paha,0.6301209581697652,1282
2010,jun,31,77,Greeley,0.6872981591908822,6240
2010,jun,31,95,Jefferson,0.7835301776427696,8099
2010,jun,31,151,Saline,0.7912371333701875,11215
2010,jun,31,57,Dundy,0.6362825063205424,9885
2010,jun,31,131,Otoe,0.7754881021363919,10286
2010,jun,31,87,Hitchcock,0.5813611336764137,5489
2010,jun,31,105,Kimball,0.4314682210412303,1203
2010,jun,31,127,Nemaha,0.7560492152590625,6187
2010,jun,31,41,Custer,0.6789901836185914,20524
2010,jun,31,143,Polk,0.7344626319908857,10815
2010,jun,31,45,Dawes,0.5019413875431079,281
2010,jun,31,179,Wayne,0.7054786108696334,10279
2010,jun,31,71,Garfield,0.641838349033019,984
2010,jun,31,13,Box Butte,0.4728585836417329,4411
2010,jun,31,173,Thurston,0.7241991290576809,7964
2010,jun,31,11,Boone,0.6768454734404458,13177
2010,jun,31,145,Red Willow,0.6314970688836996,7407
2010,jun,31,149,Rock,0.6289336664864245,2213
2010,jun,31,5,Arthur,0.6002623084027228,266
2010,jun,31,85,Hayes,0.5853245122913858,7021
2010,jun,31,97,Johnson,0.7573033564855909,3359
2010,jun,31,3,Antelope,0.6840157665269674,17205
2010,jun,31,163,Sherman,0.7703162978537225,6305
2010,jun,31,161,Sheridan,0.5041169926821414,2779
2010,jun,31,133,Pawnee,0.7406600050526364,3096
2010,jun,31,75,Grant,,0
2010,jun,31,21,Burt,0.7533398351682189,11557
2010,jun,31,9,Blaine,0.5637888667253198,259
2010,jun,31,27,Cedar,0.6971901213132713,15139
2010,jun,31,169,Thayer,0.7777251006469275,11192
2010,jun,31,49,Deuel,0.5122853560375672,2068
2010,jun,31,123,Morrill,0.4769600449505637,5704
2010,jun,31,115,Loup,0.6321693922492745,580
2010,jun,31,63,Frontier,0.6495277830264412,8041
2010,jun,31,125,Nance,0.7070972717454578,7041
2010,jun,31,107,Knox,0.689107551577244,10737
2010,jun,31,135,Perkins,0.5372096218813012,18143
2010,jun,31,37,Colfax,0.7021736439290575,9310
2010,jun,31,23,Butler,0.7431877784715024,12229
2010,jun,31,31,Cherry,0.5897205063906115,1599
2010,jun,31,183,Wheeler,0.6384909925924234,3488
2010,jun,31,61,Franklin,0.7103885451585421,6675
2010,jun,31,29,Chase,0.6363079432252718,16007
2010,jun,31,59,Fillmore,0.8052425740465006,16031
2010,jun,31,185,York,0.7994180881895026,17318
2010,jun,31,35,Clay,0.7708185159630706,14994
2010,jun,31,33,Cheyenne,0.4765675391963003,2910
2010,jun,31,69,Garden,0.5427697573253469,2463
2010,jun,31,83,Harlan,0.706514455853779,7530
2010,jun,31,91,Hooker,0.5172583333333333,6
2010,jun,31,147,Richardson,0.7672730424387876,8404
2010,jun,31,65,Furnas,0.6732295208006367,7996
2010,jun,31,175,Valley,0.714341396975553,5928
2010,jun,31,141,Platte,0.7139324147035897,16259
2010,jun,31,121,Merrick,0.7404742368704512,11468
2010,jun,31,79,Hall,0.7821680425057493,16022
2010,jun,31,81,Hamilton,0.803906738542976,16678
2010,jun,31,93,Howard,0.7511174233869764,8684
2010,jun,31,1,Adams,0.7212694695234788,14899
2010,jun,31,99,Kearney,0.7109468341207548,13624
2010,jun,31,19,Buffalo,0.7801832104679518,16962
