year,period,state_fips,county_fips,county_name,edd_29c,gdd_10_30c,days_above_30c,days_above_35c,dry_days,heavy_rain_days
2010,jun,17,007,Boone,5.447235709066317,317.17540988296713,2.0788587405477537,0.0,11.635381584800152,1.4269555823854614
2010,jun,17,025,Clay,68.85658966545824,427.42505717119747,18.620793389755725,0.47787894589065816,18.420801411896836,1.4287834423007502
2010,jun,17,185,Wabash,80.1169451824473,437.19377949103654,21.125635681533975,0.17232180075031264,18.726135889954147,0.3565652355147979
2010,jun,17,009,Brown,39.0688725227528,397.7808753073595,13.781932215655528,0.0,14.00934748522494,4.006814618260765
2010,jun,17,151,Pope,72.4433282778202,437.6065066485673,21.03970784898672,0.11742619072111919,19.256557967287307,0.6039502108836537
2010,jun,17,033,Crawford,74.01553308573571,425.22464371883035,20.32343736784235,0.2079421466632834,16.420324790662274,1.8120189461219662
2010,jun,17,135,Montgomery,49.6772936808817,413.6945554890419,15.653514989237157,0.0,16.230613744946705,1.8310232582558934
2010,jun,17,055,Franklin,65.81191934130354,440.5725471901027,17.068304427303936,0.0,19.020776673057203,0.7762272058495696
2010,jun,17,023,Clark,67.81462547805829,416.5288714205436,19.304732189287567,0.32586732040710203,15.286642894287194,1.7893172869771936
2010,jun,17,059,Gallatin,76.12231856104698,444.37169849390307,22.001222422725423,0.0,18.997089469701375,0.47226264625414743
2010,jun,17,075,Iroquois,19.75763923671147,369.8963850441764,7.70332137180685,0.0,15.112864375952425,3.5355322879286906
2010,jun,17,041,Douglas,33.14228053085138,400.04291252943443,11.75251517971901,0.0,14.89376412711075,1.4057971014492754
2010,jun,17,189,Washington,63.504743883305636,436.87379188364264,17.47118815213733,0.007573207674183776,19.36900033658701,1.1120834735779197
2010,jun,17,159,Richland,76.48099576286583,431.0397879751111,20.8590418599802,0.5825470468644112,17.677162070583332,1.1373090757441484
2010,jun,17,065,Hamilton,65.7425676351283,435.76976498978104,18.20964120625137,0.0,19.53524103015628,1.3898745322474135
2010,jun,17,193,White,80.3425291601686,443.11790909530595,22.12730528882792,0.1111111111111111,19.35760554793477,0.5200807803688462
2010,jun,17,169,Schuyler,36.83310529617999,394.12315248782767,12.710353207357443,0.0,14.288264130389244,2.450664096870156
2010,jun,17,181,Union,95.25924616696557,452.3643603003647,23.794485076999948,3.0081769863262617,21.34297914868486,0.8909735156498433
2010,jun,17,085,Jo Daviess,7.963145684688651,331.813163050932,4.393559204440334,0.0,9.407493061979647,1.4558857539315448
2010,jun,17,125,Mason,33.44832313244257,394.25763729139123,11.82442523089016,0.0,15.341717429750446,2.6579550664832645
2010,jun,17,191,Wayne,69.58397854280709,431.8074506543511,18.689521140167635,0.056743964673841206,19.776673100822332,0.9668156217774135
2010,jun,17,069,Hardin,67.72756906003892,437.5954934524134,20.92823878069432,0.0,19.935753598645206,0.19157493649449606
