year,period,state_fips,county_fips,county_name,soil_moisture_vol
2013,aug,37,197,Yadkin,0.44095879235371194
2013,aug,37,059,Davie,0.42741065114225424
2013,aug,37,027,Caldwell,0.44768481366641993
2013,aug,37,003,Alexander,0.433769247028994
2013,aug,37,035,Catawba,0.4410057509790078
2013,aug,37,023,Burke,0.44927632754846875
2013,aug,37,111,McDowell,0.4543290738942026
2013,aug,37,029,Camden,0.5773746412651171
2013,aug,37,139,Pasquotank,0.45889794872671436
2013,aug,37,143,Perquimans,0.4240117676200603
2013,aug,37,177,Tyrrell,0.604169647174446
2013,aug,37,055,Dare,0.5949690661549994
2013,aug,37,073,Gates,0.4133736271018614
2013,aug,37,053,Currituck,0.4419006079381262
2013,aug,37,019,Brunswick,0.3469586240638881
2013,aug,37,031,Carteret,0.38782590553524715
2013,aug,37,137,Pamlico,0.35782107924441964
2013,aug,37,049,Craven,0.44393236665333213
2013,aug,37,103,Jones,0.47872136895185347
2013,aug,37,085,Harnett,0.3539422598875303
2013,aug,37,063,Durham,0.4080739535711254
2013,aug,37,145,Person,0.4044974180234951
2013,aug,37,135,Orange,0.413121585148375
2013,aug,37,181,Vance,0.44634345321451013
2013,aug,37,077,Granville,0.4374282614272316
2013,aug,37,069,Franklin,0.4423979052738312
2013,aug,37,101,Johnston,0.4313009566874841
2013,aug,37,183,Wake,0.43276398822908296
2013,aug,37,105,Lee,0.4033772554422566
2013,aug,37,131,Northampton,0.45780638604059937
2013,aug,37,083,Halifax,0.4585359958984036
2013,aug,37,127,Nash,0.44834383258035865
2013,aug,37,065,Edgecombe,0.4332007810458474
2013,aug,37,195,Wilson,0.4473159388718528
2013,aug,37,163,Sampson,0.4100173297137548
2013,aug,37,185,Warren,0.459035164526928
2013,aug,37,187,Washington,0.4899789465885254
2013,aug,37,061,Duplin,0.44554431764637725
2013,aug,37,091,Hertford,0.4187943792718102
2013,aug,37,017,Bladen,0.29625472605249625
2013,aug,37,095,Hyde,0.5233587465277078
2013,aug,37,015,Bertie,0.3907232457477125
2013,aug,37,079,Greene,0.44526852811585166
2013,aug,37,041,Chowan,0.3665600953526805
2013,aug,37,117,Martin,0.41016884986950786
2013,aug,37,047,Columbus,0.40495693890428935
2013,aug,37,191,Wayne,0.44072413848608727
2013,aug,37,133,Onslow,0.33410198736858165
2013,aug,37,107,Lenoir,0.4369759776811745
2013,aug,37,129,New Hanover,0.27098481488285375
2013,aug,37,141,Pender,0.44751686482358827
2013,aug,37,051,Cumberland,0.3306807289878373
2013,aug,37,147,Pitt,0.3878957627063935
2013,aug,37,013,Beaufort,0.3803996776957521
2014,aug,17,121,Marion,0.43082734679666257
2014,aug,17,005,Bond,0.415286388484289
2014,aug,17,083,Jersey,0.312292872753501
2014,aug,17,163,St. Clair,0.3582605359141779
2014,aug,17,027,Clinton,0.4230506234909789
2014,aug,17,013,Calhoun,0.32239251450892425
2014,aug,17,119,Madison,0.35417147443870073
2014,aug,17,133,Monroe,0.3248571608950932
2014,aug,17,117,Macoupin,0.31488150908811835
2014,aug,17,171,Scott,0.32318024447037214
2014,aug,17,137,Morgan,0.3141085339794617
2014,aug,17,107,Logan,0.2663712753620119
2014,aug,17,129,Menard,0.3075845700815618
2014,aug,17,167,Sangamon,0.3039271188852487
2014,aug,17,021,Christian,0.29036838327437625
2014,aug,17,127,Massac,0.2633877426583455
2014,aug,17,057,Fulton,0.28796902975723493
2014,aug,17,175,Stark,0.19986725696745195
2014,aug,17,203,Woodford,0.2250945460129103
2014,aug,17,179,Tazewell,0.23932087307562505
2014,aug,17,123,Marshall,0.2117501489627055
2014,aug,17,143,Peoria,0.23023277811781725
2014,aug,17,001,Adams,0.321310549846808
2014,aug,17,177,Stephenson,0.2231851973660241
2014,aug,17,141,Ogle,0.2208071043973519
2014,aug,17,201,Winnebago,0.22861818543200788
2014,aug,17,007,Boone,0.2185227161503046
2014,aug,17,025,Clay,0.43024290476572125
2014,aug,17,185,Wabash,0.36200527773863805
2014,aug,17,009,Brown,0.32631777982015364
2014,aug,17,151,Pope,0.25719589404526283
2014,aug,17,033,Crawford,0.3643169606737354
2014,aug,17,135,Montgomery,0.34788591463860924
2014,aug,17,055,Franklin,0.40479647570751626
2014,aug,17,023,Clark,0.35908952526621396
2014,aug,17,059,Gallatin,0.2702737371922475
2014,aug,17,075,Iroquois,0.2349017175340206
2014,aug,17,041,Douglas,0.2741100618093651
2014,aug,17,189,Washington,0.4171676886909665
2014,aug,17,159,Richland,0.4295702503448136
2014,aug,17,065,Hamilton,0.39847219405197604
2014,aug,17,193,White,0.3297779182126963
2014,aug,17,169,Schuyler,0.32252760957912635
2014,aug,17,181,Union,0.254456964475811
2014,aug,17,085,Jo Daviess,0.2557604829208758
2014,aug,17,125,Mason,0.29136055311222125
2014,aug,17,191,Wayne,0.4163694148564004
2014,aug,17,069,Hardin,0.2668231989263925
2014,aug,17,061,Greene,0.32132873364935455
2014,aug,17,157,Randolph,0.33057273464553166
2014,aug,17,149,Pike,0.3297382389840256
2014,aug,17,145,Perry,0.3952556549926239
2014,aug,17,087,Johnson,0.2552912725026087
2014,aug,17,173,Shelby,0.36698822964161715
2014,aug,17,051,Fayette,0.42396560750723083
2014,aug,17,139,Moultrie,0.2891144225515946
2014,aug,17,017,Cass,0.3216579813498089
2014,aug,17,015,Carroll,0.22648008138439354
2014,aug,17,047,Edwards,0.40355010464988833
2014,aug,17,079,Jasper,0.4028946266264033
2014,aug,17,187,Warren,0.2657439061650963
2014,aug,17,153,Pulaski,0.2598841841925274
2014,aug,17,165,Saline,0.3144703130416245
2014,aug,17,101,Lawrence,0.38491106571181194
2014,aug,17,045,Edgar,0.2922010442940941
2014,aug,17,071,Henderson,0.2891265764183153
2014,aug,17,199,Williamson,0.3266770373383477
2014,aug,17,077,Jackson,0.2956433586007037
2014,aug,17,147,Piatt,0.2593336932477008
2014,aug,17,053,Ford,0.2407952899165868
2014,aug,17,019,Champaign,0.2585765777544509
2014,aug,17,029,Coles,0.29569423842964104
2014,aug,17,035,Cumberland,0.39553829428907833
2014,aug,17,183,Vermilion,0.2677311752619646
2014,aug,17,115,Macon,0.2813547579823632
2014,aug,17,049,Effingham,0.42566270871382783
2014,aug,17,067,Hancock,0.3095249812242177
2014,aug,17,095,Knox,0.23601610880511223
2014,aug,17,109,McDonough,0.299891534252561
2014,aug,17,081,Jefferson,0.42763855004749374
2014,aug,17,113,McLean,0.24296246852688372
2014,aug,17,039,De Witt,0.26325075888121396
2014,aug,17,105,Livingston,0.22899983459469067
2014,aug,17,003,Alexander,0.2491831058043524
2014,aug,17,093,Kendall,0.24922109342120413
2014,aug,17,031,Cook,0.18033556263148476
2014,aug,17,037,DeKalb,0.22491878105030175
2014,aug,17,089,Kane,0.2569100876010864
2014,aug,17,063,Grundy,0.2240611253703521
2014,aug,17,111,McHenry,0.25724808632920415
2014,aug,17,197,Will,0.2804705746183926
2014,aug,17,043,DuPage,0.29862055732050596
2014,aug,17,097,Lake,0.1309710410950358
2014,aug,17,091,Kankakee,0.20677304936441385
2014,aug,17,011,Bureau,0.185578560207457
2014,aug,17,155,Putnam,0.2051265354595438
2014,aug,17,099,LaSalle,0.2143001763603835
2014,aug,17,131,Mercer,0.2716341640438449
2014,aug,17,161,Rock Island,0.24648016918353718
2014,aug,17,073,Henry,0.20593377835864282
2014,aug,17,103,Lee,0.20677985785607736
2014,aug,17,195,Whiteside,0.1979700619715673
2014,aug,19,149,Plymouth,0.2519677593992491
2014,aug,19,193,Woodbury,0.3065193361488469
2014,aug,19,027,Carroll,0.3109984057712619
2014,aug,19,061,Dubuque,0.2400251065697384
2014,aug,19,101,Jefferson,0.27145604207041346
2014,aug,19,187,Webster,0.2782888710876271
2014,aug,19,111,Lee,0.3003839094677454
2014,aug,19,127,Marshall,0.2727819017429766
2014,aug,19,195,Worth,0.2616673097178153
2014,aug,19,033,Cerro Gordo,0.2678592161851931
2014,aug,19,051,Davis,0.2904780766421553
2014,aug,19,179,Wapello,0.27103543258225565
2014,aug,19,041,Clay,0.2671339136989086
2014,aug,19,059,Dickinson,0.28757310729861757
2014,aug,19,021,Buena Vista,0.28555189726850866
2014,aug,19,013,Black Hawk,0.26110111954172777
2014,aug,19,075,Grundy,0.27371710304960745
2014,aug,19,017,Bremer,0.2560631376255286
2014,aug,19,085,Harrison,0.2793603685951253
2014,aug,19,129,Mills,0.2664730089704279
2014,aug,19,155,Pottawattamie,0.25972396365779804
2014,aug,19,123,Mahaska,0.24814930861678722
2014,aug,19,125,Marion,0.25413701735500593
2014,aug,19,053,Decatur,0.2787089979262264
2014,aug,19,031,Cedar,0.23386331496794147
2014,aug,19,151,Pocahontas,0.2947283881243222
2014,aug,19,109,Kossuth,0.26763362734533014
2014,aug,19,089,Howard,0.2471878792134539
2014,aug,19,147,Palo Alto,0.2846816049235993
2014,aug,19,159,Ringgold,0.275494580371495
2014,aug,19,025,Calhoun,0.29206523818840385
2014,aug,19,039,Clarke,0.2585988079101712
2014,aug,19,065,Fayette,0.24390232798424527
2014,aug,19,001,Adair,0.27186524505688964
2014,aug,19,037,Chickasaw,0.24459438606544784
2014,aug,19,081,Hancock,0.2791769240332757
2014,aug,19,157,Poweshiek,0.25022762853423336
2014,aug,19,165,Shelby,0.3120386883616065
2014,aug,19,185,Wayne,0.2849325907597922
2014,aug,19,097,Jackson,0.22309099199618515
2014,aug,19,043,Clayton,0.26449248516113283
2014,aug,19,007,Appanoose,0.28729583209756787
2014,aug,19,177,Van Buren,0.29702890513869196
2014,aug,19,197,Wright,0.28319928209049894
2014,aug,19,137,Montgomery,0.26456736824005733
2014,aug,19,175,Union,0.2705032362298917
2014,aug,19,107,Keokuk,0.24832122685007887
2014,aug,19,131,Mitchell,0.24563282183464002
2014,aug,19,191,Winneshiek,0.25083452975213205
2014,aug,19,161,Sac,0.28448690599652965
2014,aug,19,055,Delaware,0.22599756439061697
2014,aug,19,067,Floyd,0.2510274173777515
2014,aug,19,009,Audubon,0.31144074661491716
2014,aug,19,079,Hamilton,0.2779092021273559
2014,aug,19,069,Franklin,0.27844546865989195
2014,aug,19,141,O'Brien,0.18355676824667344
2014,aug,19,167,Sioux,0.21767363795006897
2014,aug,19,005,Allamakee,0.26809090189176593
2014,aug,19,189,Winnebago,0.2679444718462489
2014,aug,19,093,Ida,0.26504678930060394
2014,aug,19,029,Cass,0.2700437817399006
2014,aug,19,083,Hardin,0.2789762737602372
2014,aug,19,173,Taylor,0.270154632152925
2014,aug,19,145,Page,0.2739802789064386
2014,aug,19,035,Cherokee,0.21568496108932347
2014,aug,19,071,Fremont,0.26932761453467574
2014,aug,19,095,Iowa,0.25136954524130223
2014,aug,19,023,Butler,0.2646393500982117
2014,aug,19,063,Emmet,0.2702965259360481
2014,aug,19,047,Crawford,0.3222238527077296
2014,aug,19,019,Buchanan,0.2360256637926089
2014,aug,19,143,Osceola,0.2319533205884433
2014,aug,19,073,Greene,0.2904693079992191
2014,aug,19,087,Henry,0.27839361977056015
2014,aug,19,119,Lyon,0.26894247876249755
2014,aug,19,003,Adams,0.2639318832124943
2014,aug,19,133,Monona,0.2897154054087752
2014,aug,19,091,Humboldt,0.2765959538666928
2014,aug,19,115,Louisa,0.26695552636938963
2014,aug,19,171,Tama,0.26359251268785006
2014,aug,19,135,Monroe,0.2698072182720223
2014,aug,19,117,Lucas,0.2631434168480783
2014,aug,19,057,Des Moines,0.28453289030597273
2014,aug,19,011,Benton,0.25262463229144067
2014,aug,19,113,Linn,0.2386430299785888
2014,aug,19,105,Jones,0.21699507849103683
2014,aug,19,103,Johnson,0.24826897409368248
2014,aug,19,183,Washington,0.25219328974169547
2014,aug,19,045,Clinton,0.21077000204388155
2014,aug,19,163,Scott,0.21511265102070984
2014,aug,19,139,Muscatine,0.2489827599677033
2014,aug,19,169,Story,0.2665094146122721
2014,aug,19,015,Boone,0.2716516659829851
2014,aug,19,121,Madison,0.2548558357868853
2014,aug,19,181,Warren,0.24544412778457006
2014,aug,19,049,Dallas,0.26418187282021915
2014,aug,19,153,Polk,0.25506665252858907
2014,aug,19,077,Guthrie,0.28818781243338326
2014,aug,19,099,Jasper,0.254894121987615
2014,aug,31,043,Dakota,0.31203364141178336
2014,aug,31,051,Dixon,0.32200387309355794
2014,aug,31,053,Dodge,0.27241633545065147
2014,aug,31,025,Cass,0.26981647120126684
2014,aug,31,055,Douglas,0.25356870477625104
2014,aug,31,153,Sarpy,0.2676498278445449
2014,aug,31,155,Saunders,0.27166103929769253
2014,aug,31,177,Washington,0.2664065254478512
2014,aug,31,067,Gage,0.26089156688505105
2014,aug,31,109,Lancaster,0.2759663304377155
2014,aug,31,159,Seward,0.27557994343066317
2014,aug,31,139,Pierce,0.25014023776797545
2014,aug,31,119,Madison,0.2583663748032068
2014,aug,31,167,Stanton,0.28566799807385784
2014,aug,31,117,McPherson,0.1568558697822248
2014,aug,31,111,Lincoln,0.18553863239863083
2014,aug,31,113,Logan,0.18187842800067022
2014,aug,31,007,Banner,0.1953060692401353
2014,aug,31,157,Scotts Bluff,0.18019341662641558
2014,aug,31,165,Sioux,0.17720091543988145
2014,aug,31,039,Cuming,0.2891309346866869
2014,aug,31,129,Nuckolls,0.21430561619227753
2014,aug,31,101,Keith,0.17735303185891022
2014,aug,31,137,Phelps,0.2324002256828651
2014,aug,31,181,Webster,0.22362682660083352
2014,aug,31,015,Boyd,0.373402902239101
2014,aug,31,171,Thomas,0.16608730088664123
2014,aug,31,089,Holt,0.23339936210874743
2014,aug,31,017,Brown,0.2135209419231564
2014,aug,31,103,Keya Paha,0.3018974421488539
2014,aug,31,077,Greeley,0.26013512046869686
2014,aug,31,095,Jefferson,0.23961556831473182
2014,aug,31,151,Saline,0.25720291303771464
2014,aug,31,057,Dundy,0.1721854774846343
2014,aug,31,131,Otoe,0.2784024202065382
2014,aug,31,087,Hitchcock,0.2292512625567534
2014,aug,31,105,Kimball,0.20657217287628596
2014,aug,31,127,Nemaha,0.2688017290608635
2014,aug,31,041,Custer,0.2580117676562844
2014,aug,31,143,Polk,0.2829259204237302
2014,aug,31,045,Dawes,0.21255674473164834
2014,aug,31,179,Wayne,0.3026863727730695
2014,aug,31,071,Garfield,0.19937104776287498
2014,aug,31,013,Box Butte,0.17738154725354122
2014,aug,31,173,Thurston,0.29537282289195815
2014,aug,31,011,Boone,0.29585948750297925
2014,aug,31,145,Red Willow,0.24597447676181872
2014,aug,31,149,Rock,0.22639364806212556
2014,aug,31,005,Arthur,0.12567912367517045
2014,aug,31,085,Hayes,0.20231711018002288
2014,aug,31,097,Johnson,0.28293385496007323
2014,aug,31,003,Antelope,0.21466739894946418
2014,aug,31,163,Sherman,0.2704940960309118
2014,aug,31,161,Sheridan,0.17041505320915765
2014,aug,31,133,Pawnee,0.2661301274455567
2014,aug,31,075,Grant,0.1349618409306379
2014,aug,31,021,Burt,0.2795678715170254
2014,aug,31,009,Blaine,0.16122225674877813
2014,aug,31,027,Cedar,0.32773265422013187
2014,aug,31,169,Thayer,0.21830513006620567
2014,aug,31,049,Deuel,0.20164215255435516
2014,aug,31,123,Morrill,0.1844613196444846
2014,aug,31,115,Loup,0.18817423606519024
2014,aug,31,063,Frontier,0.24926906548600694
2014,aug,31,125,Nance,0.2856863165062482
2014,aug,31,107,Knox,0.305520477930174
2014,aug,31,135,Perkins,0.206646891093782
2014,aug,31,037,Colfax,0.28887378213304915
2014,aug,31,023,Butler,0.2883204089874867
2014,aug,31,031,Cherry,0.16033621547263882
2014,aug,31,183,Wheeler,0.20256036194360003
2014,aug,31,061,Franklin,0.2193701505505486
2014,aug,31,029,Chase,0.20114127650314934
2014,aug,31,059,Fillmore,0.24006661082015784
2014,aug,31,185,York,0.2647287836195417
2014,aug,31,035,Clay,0.22607757350270158
2014,aug,31,033,Cheyenne,0.20870468877521542
2014,aug,31,069,Garden,0.14311610007558168
2014,aug,31,083,Harlan,0.23089463485106757
2014,aug,31,091,Hooker,0.16499264812139328
2014,aug,31,147,Richardson,0.2567894999299199
2014,aug,31,065,Furnas,0.24072832596444646
2014,aug,31,175,Valley,0.27541244028023265
2014,aug,31,141,Platte,0.3006593162663838
2014,aug,31,121,Merrick,0.2659097851638389
2014,aug,31,079,Hall,0.24463379955775943
2014,aug,31,081,Hamilton,0.24794722606294303
2014,aug,31,093,Howard,0.2653346191076221
2014,aug,31,001,Adams,0.23041257485401714
2014,aug,31,099,Kearney,0.22632630782966734
2014,aug,31,019,Buffalo,0.2517267545260716
2014,aug,31,073,Gosper,0.24628124191408665
2014,aug,31,047,Dawson,0.2503603156922918
2014,aug,37,037,Chatham,0.4224670803647732
2014,aug,37,115,Madison,0.4244095740908509
2014,aug,37,087,Haywood,0.4352320428643157
2014,aug,37,021,Buncombe,0.42927866631573264
2014,aug,37,089,Henderson,0.43031808388191506
2014,aug,37,175,Transylvania,0.4225207589934891
2014,aug,37,167,Stanly,0.40151581180242846
2014,aug,37,109,Lincoln,0.3972888364301929
2014,aug,37,159,Rowan,0.37181121160488767
2014,aug,37,025,Cabarrus,0.38863666627741755
2014,aug,37,097,Iredell,0.4056913891402602
2014,aug,37,071,Gaston,0.3868312909315859
2014,aug,37,179,Union,0.3920882024944044
2014,aug,37,119,Mecklenburg,0.36244042147909095
2014,aug,37,045,Cleveland,0.39292372057108693
2014,aug,37,005,Alleghany,0.43475762722733635
2014,aug,37,173,Swain,0.44539776535137043
2014,aug,37,011,Avery,0.4461463290661009
2014,aug,37,033,Caswell,0.41508924048870227
2014,aug,37,075,Graham,0.452391310427765
2014,aug,37,007,Anson,0.3882839247756888
2014,aug,37,149,Polk,0.41656000291158196
2014,aug,37,039,Cherokee,0.4395784039823829
2014,aug,37,113,Macon,0.41780207553546944
2014,aug,37,009,Ashe,0.4416810891157053
2014,aug,37,123,Montgomery,0.40797069287263904
2014,aug,37,043,Clay,0.4294315457829101
2014,aug,37,121,Mitchell,0.4452654373612957
2014,aug,37,199,Yancey,0.43781115213026506
2014,aug,37,189,Watauga,0.4462504208268599
2014,aug,37,099,Jackson,0.421513214483288
2014,aug,37,161,Rutherford,0.41175705006439167
2014,aug,37,193,Wilkes,0.431453677454489
2014,aug,37,125,Moore,0.3328938138425943
2014,aug,37,153,Richmond,0.3012393469045413
2014,aug,37,093,Hoke,0.26379606827831775
2014,aug,37,165,Scotland,0.26510587991066764
2014,aug,37,155,Robeson,0.39605870309104957
2014,aug,37,001,Alamance,0.40676208729670277
2014,aug,37,151,Randolph,0.41613604740571464
2014,aug,37,081,Guilford,0.41142126436458965
2014,aug,37,157,Rockingham,0.4151106729996744
2014,aug,37,171,Surry,0.4117733706552134
2014,aug,37,057,Davidson,0.37982592234606954
2014,aug,37,169,Stokes,0.4140770911758634
2014,aug,37,067,Forsyth,0.40109258425002564
2014,aug,37,197,Yadkin,0.407485986227232
2014,aug,37,059,Davie,0.40076535180111067
2014,aug,37,027,Caldwell,0.43170350342926817
2014,aug,37,003,Alexander,0.3997805151611266
2014,aug,37,035,Catawba,0.395618156956727
2014,aug,37,023,Burke,0.4254978188741566
2014,aug,37,111,McDowell,0.4365242181236677
2014,aug,37,029,Camden,0.5559932227599428
2014,aug,37,139,Pasquotank,0.4419696464544255
2014,aug,37,143,Perquimans,0.4078846460971758
2014,aug,37,177,Tyrrell,0.5941381967190301
2014,aug,37,055,Dare,0.607028612285975
2014,aug,37,073,Gates,0.3960067891067792
2014,aug,37,053,Currituck,0.4176019857429309
2014,aug,37,019,Brunswick,0.3501956678934846
2014,aug,37,031,Carteret,0.3951395870771553
2014,aug,37,137,Pamlico,0.3661334339831373
2014,aug,37,049,Craven,0.44738713235658
2014,aug,37,103,Jones,0.48902595636945123
2014,aug,37,085,Harnett,0.3251796644366749
2014,aug,37,063,Durham,0.3893178567468408
2014,aug,37,145,Person,0.40271407247525204
2014,aug,37,135,Orange,0.4195077392663114
2014,aug,37,181,Vance,0.4101291928193251
2014,aug,37,077,Granville,0.4044991686373581
2014,aug,37,069,Franklin,0.40542781070579137
2014,aug,37,101,Johnston,0.414809572283292
2014,aug,37,183,Wake,0.3982766221434787
2014,aug,37,105,Lee,0.38637698680918386
2014,aug,37,131,Northampton,0.4253853630906525
2014,aug,37,083,Halifax,0.4290165384854837
2014,aug,37,127,Nash,0.42554369792432767
2014,aug,37,065,Edgecombe,0.4154751648137598
2014,aug,37,195,Wilson,0.43545614095951446
2014,aug,37,163,Sampson,0.41708565052141544
2014,aug,37,185,Warren,0.4237641785277346
2014,aug,37,187,Washington,0.4824877515156755
2014,aug,37,061,Duplin,0.443992965927701
2014,aug,37,091,Hertford,0.3956646427393668
2014,aug,37,017,Bladen,0.30602786902874834
2014,aug,37,095,Hyde,0.5217107782775137
2014,aug,37,015,Bertie,0.3732397295857033
2014,aug,37,079,Greene,0.43946465538250606
2014,aug,37,041,Chowan,0.3499903384632815
2014,aug,37,117,Martin,0.4006104003044751
2014,aug,37,047,Columbus,0.40679355240076076
2014,aug,37,191,Wayne,0.4299886728240642
2014,aug,37,133,Onslow,0.34344497529209345
2014,aug,37,107,Lenoir,0.4386944473537691
2014,aug,37,129,New Hanover,0.2801154449070156
2014,aug,37,141,Pender,0.4544674663461094
2014,aug,37,051,Cumberland,0.3123936176943652
2014,aug,37,147,Pitt,0.3868105346701647
2014,aug,37,013,Beaufort,0.38455859827842287
2015,aug,17,121,Marion,0.4309344450884835
2015,aug,17,005,Bond,0.41216688903238896
2015,aug,17,083,Jersey,0.2975719288078152
2015,aug,17,163,St. Clair,0.36225806340011313
2015,aug,17,027,Clinton,0.4268071134297469
2015,aug,17,013,Calhoun,0.3102269641082043
2015,aug,17,119,Madison,0.35756426087809035
2015,aug,17,133,Monroe,0.33620655301623414
2015,aug,17,117,Macoupin,0.29258303616255443
2015,aug,17,171,Scott,0.283201017137119
2015,aug,17,137,Morgan,0.2566202701035024
2015,aug,17,107,Logan,0.22471778026442862
2015,aug,17,129,Menard,0.22087415518029294
2015,aug,17,167,Sangamon,0.23247486737062967
2015,aug,17,021,Christian,0.25029703563606226
2015,aug,17,127,Massac,0.3158046004311282
2015,aug,17,057,Fulton,0.27830218966381104
2015,aug,17,175,Stark,0.3048770325075281
2015,aug,17,203,Woodford,0.2956971961474647
2015,aug,17,179,Tazewell,0.2638318564232361
2015,aug,17,123,Marshall,0.30606027613774905
2015,aug,17,143,Peoria,0.2951456483882125
2015,aug,17,001,Adams,0.2925719720908433
2015,aug,17,177,Stephenson,0.3290922439497926
2015,aug,17,141,Ogle,0.30835609536458997
2015,aug,17,201,Winnebago,0.31318601696704607
2015,aug,17,007,Boone,0.28841798161109805
2015,aug,17,025,Clay,0.42513152232985607
2015,aug,17,185,Wabash,0.3577153085346845
2015,aug,17,009,Brown,0.286115068275603
2015,aug,17,151,Pope,0.300850612061916
2015,aug,17,033,Crawford,0.36640349041431886
2015,aug,17,135,Montgomery,0.3331357929636256
2015,aug,17,055,Franklin,0.419786149790288
2015,aug,17,023,Clark,0.3530661523282469
2015,aug,17,059,Gallatin,0.32514648269006297
2015,aug,17,075,Iroquois,0.24950267377531857
2015,aug,17,041,Douglas,0.27600793587699063
2015,aug,17,189,Washington,0.42261989834241803
2015,aug,17,159,Richland,0.41739563616290887
2015,aug,17,065,Hamilton,0.40933411186800006
2015,aug,17,193,White,0.34775891472029985
2015,aug,17,169,Schuyler,0.27483797795921716
2015,aug,17,181,Union,0.3124085653279314
2015,aug,17,085,Jo Daviess,0.3423638294273483
2015,aug,17,125,Mason,0.24297225009083606
2015,aug,17,191,Wayne,0.41371456946874424
2015,aug,17,069,Hardin,0.3068249092248208
2015,aug,17,061,Greene,0.2952030656806256
2015,aug,17,157,Randolph,0.34636666741555344
2015,aug,17,149,Pike,0.31824742348268104
2015,aug,17,145,Perry,0.4089471902046349
2015,aug,17,087,Johnson,0.3119321671705161
2015,aug,17,173,Shelby,0.34572463698937395
2015,aug,17,051,Fayette,0.41050454991099566
2015,aug,17,139,Moultrie,0.28112120680072766
2015,aug,17,017,Cass,0.2528270878260462
2015,aug,17,015,Carroll,0.32857556417043765
2015,aug,17,047,Edwards,0.39828402125216966
2015,aug,17,079,Jasper,0.3992935041480474
2015,aug,17,187,Warren,0.288515494054302
2015,aug,17,153,Pulaski,0.3244197520944807
2015,aug,17,165,Saline,0.35813207652418877
2015,aug,17,101,Lawrence,0.37379087629218916
2015,aug,17,045,Edgar,0.2783630562260924
2015,aug,17,071,Henderson,0.2909675690578671
2015,aug,17,199,Williamson,0.3725005897363362
2015,aug,17,077,Jackson,0.33921831720119966
2015,aug,17,147,Piatt,0.2640667630215888
2015,aug,17,053,Ford,0.27112921101094944
2015,aug,17,019,Champaign,0.27610294168280025
2015,aug,17,029,Coles,0.2864201809837637
2015,aug,17,035,Cumberland,0.3879877783882638
2015,aug,17,183,Vermilion,0.2761991825266526
2015,aug,17,115,Macon,0.246146863426996
2015,aug,17,049,Effingham,0.41488552192905537
2015,aug,17,067,Hancock,0.26045468299702434
2015,aug,17,095,Knox,0.29572196997622413
2015,aug,17,109,McDonough,0.2784282956131126
2015,aug,17,081,Jefferson,0.429814798643567
2015,aug,17,113,McLean,0.26719817454395406
2015,aug,17,039,De Witt,0.24627564173863165
2015,aug,17,105,Livingston,0.2804158905795196
2015,aug,17,003,Alexander,0.3098286243977183
2015,aug,17,093,Kendall,0.27427533423849815
2015,aug,17,031,Cook,0.16356865882506155
2015,aug,17,037,DeKalb,0.28566382431988424
2015,aug,17,089,Kane,0.2927509837487682
2015,aug,17,063,Grundy,0.25322012667349114
2015,aug,17,111,McHenry,0.30789869331591935
2015,aug,17,197,Will,0.26702654076854626
2015,aug,17,043,DuPage,0.2963980735667493
2015,aug,17,097,Lake,0.1348532394123044
2015,aug,17,091,Kankakee,0.19903768766287502
2015,aug,17,011,Bureau,0.3011212402255068
2015,aug,17,155,Putnam,0.30430813444385163
2015,aug,17,099,LaSalle,0.28367875628848105
2015,aug,17,131,Mercer,0.31062767366667243
2015,aug,17,161,Rock Island,0.3270307988969106
2015,aug,17,073,Henry,0.317948235475979
2015,aug,17,103,Lee,0.30107954125451053
2015,aug,17,195,Whiteside,0.3204960154343478
2015,aug,19,149,Plymouth,0.23434301323219497
2015,aug,19,193,Woodbury,0.3102445040050747
2015,aug,19,027,Carroll,0.31683603587502734
2015,aug,19,061,Dubuque,0.3258323293222049
2015,aug,19,101,Jefferson,0.2825455541290362
2015,aug,19,187,Webster,0.2850532870453844
2015,aug,19,111,Lee,0.2563618889882175
2015,aug,19,127,Marshall,0.298099192726903
2015,aug,19,195,Worth,0.27964804167831825
2015,aug,19,033,Cerro Gordo,0.287082190819957
2015,aug,19,051,Davis,0.28546757802433
2015,aug,19,179,Wapello,0.3009322204040753
2015,aug,19,041,Clay,0.276506879688627
2015,aug,19,059,Dickinson,0.2879645515209441
2015,aug,19,021,Buena Vista,0.2854168960856304
2015,aug,19,013,Black Hawk,0.2803106026810116
2015,aug,19,075,Grundy,0.27451195494528235
2015,aug,19,017,Bremer,0.29126766115281766
2015,aug,19,085,Harrison,0.3399194188475492
2015,aug,19,129,Mills,0.3378117794341063
2015,aug,19,155,Pottawattamie,0.3475918125331056
2015,aug,19,123,Mahaska,0.3131637293616144
2015,aug,19,125,Marion,0.31617616358475803
2015,aug,19,053,Decatur,0.31819711900419656
2015,aug,19,031,Cedar,0.3174581988435295
2015,aug,19,151,Pocahontas,0.2920542910313535
2015,aug,19,109,Kossuth,0.28169160196668563
2015,aug,19,089,Howard,0.29664734004773996
2015,aug,19,147,Palo Alto,0.28796829164179355
2015,aug,19,159,Ringgold,0.31038453034428115
2015,aug,19,025,Calhoun,0.2987042610184918
2015,aug,19,039,Clarke,0.3161259453426036
2015,aug,19,065,Fayette,0.30304798719218257
2015,aug,19,001,Adair,0.33905219750123894
