year,state_fips,county_fips,county_name,pct_continuous,rotation_pixel_count
2011,17,191,Wayne,0.0,166
2011,17,069,Hardin,,0
2011,17,061,Greene,0.0,151
2011,17,157,Randolph,0.0,145
2011,17,149,Pike,0.0,194
2011,17,145,Perry,0.0,160
2011,17,087,Johnson,0.0,2
2011,17,173,Shelby,0.0,171
2011,17,051,Fayette,0.04215688975835561,144
2011,17,139,Moultrie,0.0,28
2011,17,017,Cass,0.01639344262295082,61
2011,17,015,Carroll,0.0,80
2011,17,047,Edwards,0.0,10
2011,17,079,Jasper,0.0,29
2011,17,187,Warren,0.0,23
2011,17,153,Pulaski,,0
2011,17,165,Saline,0.0,7
2011,17,101,Lawrence,0.0,3
2011,17,045,Edgar,0.0,61
2011,17,071,Henderson,0.0,38
2011,17,199,Williamson,0.0,1
2011,17,077,Jackson,0.0,21
2011,17,147,Piatt,0.0,94
2011,17,053,Ford,0.03799114217219942,291
2011,17,019,Champaign,0.0,142
2011,17,029,Coles,0.0,45
2011,17,035,Cumberland,0.0,27
2011,17,183,Vermilion,0.0,113
2011,17,115,Macon,0.0,52
2011,17,049,Effingham,0.011105788075432254,93
2011,17,067,Hancock,0.004034682446758014,251
2011,17,095,Knox,0.0,101
2011,17,109,McDonough,0.0,63
2011,17,081,Jefferson,0.0,135
2011,17,113,McLean,0.0,165
2011,17,039,De Witt,0.0,21
2011,17,105,Livingston,0.0021788167743258488,461
2011,17,003,Alexander,,0
2011,17,093,Kendall,0.012195121951219513,82
2011,17,031,Cook,0.0,6
2011,17,037,DeKalb,0.005861529974255241,345
2011,17,089,Kane,0.004085621815618291,245
2011,17,063,Grundy,0.0,34
2011,17,111,McHenry,0.018475449388136587,551
2011,17,197,Will,0.004102313728759065,662
2011,17,043,DuPage,0.0,1
2011,17,097,Lake,0.012496324610408702,81
2011,17,091,Kankakee,0.011970901228988898,450
2011,17,011,Bureau,0.0,244
2011,17,155,Putnam,0.044083326130175474,48
2011,17,099,LaSalle,0.0,219
2011,17,131,Mercer,0.0,30
2011,17,161,Rock Island,0.0,21
2011,17,073,Henry,0.0,92
2011,17,103,Lee,0.0,195
2011,17,195,Whiteside,0.0,155
2011,31,043,Dakota,0.0,1
2011,31,051,Dixon,0.0,2
2011,31,053,Dodge,0.0,11
2011,31,025,Cass,0.04812001698353541,84
2011,31,055,Douglas,0.0,5
2011,31,153,Sarpy,0.0,12
2011,31,155,Saunders,0.03798411122144986,81
2011,31,177,Washington,0.0,5
2011,31,067,Gage,0.1374807041212107,1222
2011,31,109,Lancaster,0.016458408633242116,305
2011,31,159,Seward,0.05470048801415777,74
2011,31,139,Pierce,0.027004130043418405,39
2011,31,119,Madison,0.0,40
2011,31,167,Stanton,0.0,24
2011,31,117,McPherson,0.0,1
2011,31,111,Lincoln,0.0951697645994381,1260
2011,31,113,Logan,0.0,78
2011,31,007,Banner,0.10214176819647436,2821
2011,31,157,Scotts Bluff,0.06435651332479013,765
2011,31,165,Sioux,0.019579238329238333,311
2011,31,039,Cuming,0.0,10
2011,31,129,Nuckolls,0.0905816084775932,2246
2011,31,101,Keith,0.07730098320083269,2464
2011,31,137,Phelps,0.04653992395437262,134
2011,31,181,Webster,0.12767351317603143,1798
2011,31,015,Boyd,0.04087357243037468,197
2011,31,171,Thomas,,0
2011,31,089,Holt,0.13095238095238096,168
2011,31,017,Brown,,0
2011,31,103,Keya Paha,0.0,24
2011,31,077,Greeley,0.0,8
2011,31,095,Jefferson,0.11077778590766077,760
2011,31,151,Saline,0.14005653523932274,540
2011,31,057,Dundy,0.10629014222729734,2173
2011,31,131,Otoe,0.1347390582081942,241
2011,31,087,Hitchcock,0.13297904732078003,3636
2011,31,105,Kimball,0.13687106742565186,5479
2011,31,127,Nemaha,0.04200814761562425,164
2011,31,041,Custer,0.01322780729641404,531
2011,31,143,Polk,0.05555555555555555,36
2011,31,045,Dawes,0.11248614216727107,2096
2011,31,179,Wayne,0.0,3
2011,31,071,Garfield,0.0,7
2011,31,013,Box Butte,0.11792055283659486,7985
2011,31,173,Thurston,0.0,48
2011,31,011,Boone,0.0,33
2011,31,145,Red Willow,0.12831018455967796,3524
2011,31,149,Rock,0.17647058823529413,17
2011,31,005,Arthur,0.0,4
2011,31,085,Hayes,0.14937455111323916,1858
2011,31,097,Johnson,0.08859650447891962,261
2011,31,003,Antelope,0.15625,32
2011,31,163,Sherman,0.11214953271028036,75
2011,31,161,Sheridan,0.08618545878526347,3660
2011,31,133,Pawnee,0.035593087264130366,460
2011,31,075,Grant,,0
2011,31,021,Burt,0.09090909090909091,11
2011,31,009,Blaine,,0
2011,31,027,Cedar,0.026590198123044837,38
2011,31,169,Thayer,0.11571681654621133,1296
2011,31,049,Deuel,0.08117916780178344,5453
2011,31,123,Morrill,0.06757125984945969,1802
2011,31,115,Loup,0.0,8
2011,31,063,Frontier,0.10970560504108183,2711
2011,31,125,Nance,0.08521099866335688,83
2011,31,107,Knox,0.06717155087257161,63
2011,31,135,Perkins,0.08966514200696223,6376
2011,31,037,Colfax,0.0,27
2011,31,023,Butler,0.04998529844163481,41
2011,31,031,Cherry,0.05900046274872744,138
2011,31,183,Wheeler,0.0,3
2011,31,061,Franklin,0.10929535542280742,968
2011,31,029,Chase,0.09823346307510313,2326
2011,31,059,Fillmore,0.03806917143568051,159
2011,31,185,York,0.0,41
2011,31,035,Clay,0.059427928877644254,281
2011,31,033,Cheyenne,0.10766653415329792,12509
2011,31,069,Garden,0.05505811330700958,3148
2011,31,083,Harlan,0.10387684233794205,1675
2011,31,091,Hooker,,0
2011,31,147,Richardson,0.015164354845903396,266
2011,31,065,Furnas,0.13140809016894184,3168
2011,31,175,Valley,0.0,66
2011,31,141,Platte,0.4235098726702344,44
2011,31,121,Merrick,0.06493506493506493,77
2011,31,079,Hall,0.03771631415471084,54
2011,31,081,Hamilton,0.04040404040404041,99
2011,31,093,Howard,0.05,41
2011,31,001,Adams,0.08560472874762941,291
2011,31,099,Kearney,0.08664241482904499,393
2011,31,019,Buffalo,0.03659192825112108,219
2011,31,073,Gosper,0.05033309196234612,555
2011,31,047,Dawson,0.06218798416250647,277
2011,37,037,Chatham,0.0,12
2011,37,115,Madison,,0
2011,37,087,Haywood,,0
2011,37,021,Buncombe,,0
2011,37,089,Henderson,,0
2011,37,175,Transylvania,,0
2011,37,167,Stanly,0.42857142857142855,14
2011,37,109,Lincoln,0.047619047619047616,42
2011,37,159,Rowan,0.0,5
2011,37,025,Cabarrus,1.0,1
2011,37,097,Iredell,0.0,10
2011,37,071,Gaston,0.0,2
2011,37,179,Union,0.0,18
2011,37,119,Mecklenburg,0.0,3
2011,37,045,Cleveland,0.0,6
2011,37,005,Alleghany,,0
2011,37,173,Swain,,0
2011,37,011,Avery,,0
2011,37,033,Caswell,0.0,27
2011,37,075,Graham,,0
2011,37,007,Anson,0.0,10
2011,37,149,Polk,0.0,1
2011,37,039,Cherokee,,0
2011,37,113,Macon,,0
2011,37,009,Ashe,,0
2011,37,123,Montgomery,0.0,5
2011,37,043,Clay,,0
2011,37,121,Mitchell,,0
2011,37,199,Yancey,,0
2011,37,189,Watauga,,0
2011,37,099,Jackson,,0
2011,37,161,Rutherford,0.0,6
2011,37,193,Wilkes,0.0,4
2011,37,125,Moore,0.058823529411764705,17
2011,37,153,Richmond,0.0,15
2011,37,093,Hoke,0.0,3
2011,37,165,Scotland,0.0,1
2011,37,155,Robeson,0.0,3
2011,37,001,Alamance,0.04080163206528261,99
2011,37,151,Randolph,0.0,22
2011,37,081,Guilford,0.0,91
2011,37,157,Rockingham,0.0,59
2011,37,171,Surry,0.0,7
2011,37,057,Davidson,0.0,17
2011,37,169,Stokes,0.0,4
2011,37,067,Forsyth,0.0,9
2011,37,197,Yadkin,0.0,2
2011,37,059,Davie,0.0,13
2011,37,027,Caldwell,,0
2011,37,003,Alexander,1.0,3
2011,37,035,Catawba,0.0,16
2011,37,023,Burke,0.0,1
2011,37,111,McDowell,,0
2011,37,029,Camden,,0
2011,37,139,Pasquotank,0.0,8
2011,37,143,Perquimans,0.0,8
2011,37,177,Tyrrell,,0
2011,37,055,Dare,,0
2011,37,073,Gates,0.0,1
2011,37,053,Currituck,0.0,5
2011,37,019,Brunswick,,0
2011,37,031,Carteret,0.0,1
2011,37,137,Pamlico,,0
2011,37,049,Craven,,0
2011,37,103,Jones,0.0,8
2011,37,085,Harnett,0.0,2
2011,37,063,Durham,0.0,16
2011,37,145,Person,0.0,27
2011,37,135,Orange,0.021297920320721624,48
2011,37,181,Vance,0.0,15
2011,37,077,Granville,0.022900763358778626,131
2011,37,069,Franklin,0.0,22
2011,37,101,Johnston,0.0,4
2011,37,183,Wake,0.4471069549970777,7
2011,37,105,Lee,0.0,2
2011,37,131,Northampton,0.0,22
2011,37,083,Halifax,0.08571428571428572,35
