year,county_fips,county_name,ndvi_corn_mean,corn_pixel_count
2014,083,Hardin,0.809953297005444,16050
2014,173,Taylor,0.812390596596039,8544
2014,145,Page,0.8168701772910459,9637
2014,035,Cherokee,0.8275762965392528,13043
2014,071,Fremont,0.8122377851575672,9501
2014,095,Iowa,0.8298275313429553,9681
2014,023,Butler,0.8024831720944481,14561
2014,063,Emmet,0.7850145651285264,10138
2014,047,Crawford,0.8316232120461723,18134
2014,019,Buchanan,0.8110472300774655,16888
2014,143,Osceola,0.8026615402797642,10909
2014,073,Greene,0.844407026088232,15373
2014,087,Henry,0.8507049364277135,7101
2014,119,Lyon,0.7871177268338816,15779
2014,003,Adams,0.8159143922751261,7189
2014,133,Monona,0.7998669432139961,14827
2014,091,Humboldt,0.8161181227616806,12571
2014,115,Louisa,0.8399261525617482,6533
2014,171,Tama,0.8259682122773453,13805
2014,135,Monroe,0.8307101059016786,2836
2014,117,Lucas,0.8075294781167819,3162
2014,057,Des Moines,0.8351183182976436,6268
2014,011,Benton,0.8247612622753956,16169
2014,113,Linn,0.8104999677595419,13176
2014,105,Jones,0.7982388568031232,12830
2014,103,Johnson,0.8236344044215328,9189
2014,183,Washington,0.8400678346504601,9560
2014,045,Clinton,0.8159974473458438,16301
2014,163,Scott,0.8175815521013373,9016
2014,139,Muscatine,0.8255843045332919,7854
2014,169,Story,0.82113829311712,14030
2014,015,Boone,0.8344659733418263,14579
2014,121,Madison,0.8197428306323713,7309
2014,181,Warren,0.8125637331696314,6750
2014,049,Dallas,0.837280678543645,12572
2014,153,Polk,0.8178454244867036,7572
2014,077,Guthrie,0.8273918126883242,10696
2014,099,Jasper,0.8400531228418388,15238
2015,149,Plymouth,0.8313958198058544,19976
2015,193,Woodbury,0.8186875870275542,18920
2015,027,Carroll,0.8208919450747066,16193
2015,061,Dubuque,0.8254760273504594,12005
2015,101,Jefferson,0.790611562796085,6265
2015,187,Webster,0.8253271078961135,18124
2015,111,Lee,0.7738233282777698,6830
2015,127,Marshall,0.8434191843430828,12903
2015,195,Worth,0.830849839227486,9833
2015,033,Cerro Gordo,0.8174033826790216,14434
2015,051,Davis,0.773262631117408,4138
