year,state_alpha,county_name,county_code,commodity_desc,short_desc,Value,unit_desc
2015,NE,NUCKOLLS,129,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",206.9,BU / ACRE
2015,NE,NUCKOLLS,129,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",141.4,BU / ACRE
2016,NE,NUCKOLLS,129,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",169.6,BU / ACRE
2016,NE,NUCKOLLS,129,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",217.0,BU / ACRE
2016,NE,NUCKOLLS,129,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",141.7,BU / ACRE
2017,NE,NUCKOLLS,129,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177.0,BU / ACRE
2017,NE,NUCKOLLS,129,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",218.5,BU / ACRE
2017,NE,NUCKOLLS,129,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",153.9,BU / ACRE
2018,NE,NUCKOLLS,129,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.5,BU / ACRE
2019,NE,NUCKOLLS,129,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",188.2,BU / ACRE
2020,NE,NUCKOLLS,129,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",179.0,BU / ACRE
2022,NE,NUCKOLLS,129,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.5,BU / ACRE
2024,NE,NUCKOLLS,129,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",181.2,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.6,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",145.1,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",182.1,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",188.1,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",157.6,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",195.2,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",47.5,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",85.7,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",174.4,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",147.6,BU / ACRE
2010,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",139.1,BU / ACRE
2011,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",155.3,BU / ACRE
2011,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",154.5,BU / ACRE
2011,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",176.2,BU / ACRE
2011,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",177.6,BU / ACRE
2011,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",188.8,BU / ACRE
2011,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",47.8,BU / ACRE
2011,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",83.5,BU / ACRE
2011,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",149.2,BU / ACRE
2011,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",153.5,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",160.0,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",150.5,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",164.8,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",196.9,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",167.7,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",178.7,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",26.5,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",19.5,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",58.6,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",27.8,BU / ACRE
2012,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",73.1,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",107.5,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166.5,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",161.0,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",179.0,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",214.0,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",198.1,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",197.8,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",188.5,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",39.5,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",138.1,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",179.2,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",90.3,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",132.0,BU / ACRE
2013,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",132.6,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",110.4,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",141.2,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",177.3,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",176.6,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",196.8,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",205.4,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",196.0,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",205.7,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",224.2,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",198.5,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",65.4,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",113.9,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",179.7,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",113.3,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",174.6,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",75.5,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",118.0,BU / ACRE
2014,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",165.3,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",130.9,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",197.6,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",198.2,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.7,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",169.5,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",203.1,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",206.8,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",204.0,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",199.2,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",199.0,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",217.7,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",194.2,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",61.3,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",122.9,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",193.3,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",102.0,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",185.9,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",108.5,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",122.2,BU / ACRE
2015,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",151.8,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131.8,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",166.7,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",176.6,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",204.9,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",203.7,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",206.0,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",193.1,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",200.0,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",197.2,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",70.5,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",120.0,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",183.1,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",135.9,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",134.0,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",87.4,BU / ACRE
2016,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",131.6,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",124.3,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",191.8,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",185.5,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",211.5,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",135.1,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",175.4,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",181.0,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",212.6,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",210.4,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",222.4,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",201.5,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",196.0,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",209.8,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",202.5,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",79.2,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",104.4,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",184.2,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",116.6,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",175.4,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",111.0,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",137.0,BU / ACRE
2017,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",142.3,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",113.0,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",209.1,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",200.3,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",199.1,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",158.4,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",184.4,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",216.6,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",207.0,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",231.6,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",215.8,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",216.8,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",229.5,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",214.9,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",80.1,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",153.9,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",197.7,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",144.1,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",182.0,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",117.0,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",143.0,BU / ACRE
2018,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",154.8,BU / ACRE
2019,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",114.1,BU / ACRE
2019,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",178.2,BU / ACRE
2019,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",196.3,BU / ACRE
2019,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",203.9,BU / ACRE
2019,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",146.6,BU / ACRE
2019,NE,OTHER (COMBINED) COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",180.3,BU / ACRE
2020,NE,OTHER COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",177.0,BU / ACRE
2021,NE,OTHER COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",201.6,BU / ACRE
2022,NE,OTHER COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",163.7,BU / ACRE
2022,NE,OTHER COUNTIES,998,CORN,"CORN, SILAGE - YIELD, MEASURED IN TONS / ACRE",12.5,TONS / ACRE
2023,NE,OTHER COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",171.2,BU / ACRE
2024,NE,OTHER COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",184.5,BU / ACRE
2025,NE,OTHER COUNTIES,998,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",192.8,BU / ACRE
2010,NE,OTOE,131,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131.6,BU / ACRE
2010,NE,OTOE,131,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",166.0,BU / ACRE
2010,NE,OTOE,131,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",130.8,BU / ACRE
2011,NE,OTOE,131,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",138.3,BU / ACRE
2011,NE,OTOE,131,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",175.7,BU / ACRE
2011,NE,OTOE,131,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",137.4,BU / ACRE
2012,NE,OTOE,131,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",81.3,BU / ACRE
2012,NE,OTOE,131,CORN,"CORN, GRAIN, IRRIGATED - YIELD, MEASURED IN BU / ACRE",179.0,BU / ACRE
2012,NE,OTOE,131,CORN,"CORN, GRAIN, NON-IRRIGATED - YIELD, MEASURED IN BU / ACRE",79.0,BU / ACRE
2013,NE,OTOE,131,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",131.6,BU / ACRE
