year,county_fips,county_name,yield_bu_acre,ndvi_corn_mean,corn_pixel_count,precip_sum_mm,tmean_c,tmax_c,tmin_c
2013,047,CRAWFORD,157.8,0.7476535576818988,18663,149.67394784879872,21.461800471355847,27.235310504022063,15.689289357244196
2014,047,CRAWFORD,183.0,0.8316232120461723,18134,611.3475482108912,20.703809618576933,25.945683360800924,15.462925823924392
2015,047,CRAWFORD,199.1,0.8204326637052809,18491,561.3196106439976,21.06299256301019,26.538780208249182,15.588191586641116
2016,047,CRAWFORD,213.5,0.8173373152101724,19628,297.3498066651581,22.542949643956753,28.39569854211216,16.69121042599354
2017,047,CRAWFORD,221.9,0.8084488217796459,18374,343.11695269281427,21.950912443219966,28.200730168859707,15.70208025657703
2018,047,CRAWFORD,214.0,0.8262337350647937,18200,532.2325450429516,22.184059955509564,27.8081950370398,16.560913248817577
2019,047,CRAWFORD,234.7,0.844433185131974,19132,249.85547619513292,21.674025498658597,27.223725712718537,16.124426281847505
2020,047,CRAWFORD,181.2,0.7855213335133109,19273,181.9253328515158,23.36049001061444,29.728015503389877,16.99306543178604
2021,047,CRAWFORD,218.5,0.8080867432619631,18027,288.8506168816856,22.97824034664004,29.50946804882512,16.481818067712727
2022,047,CRAWFORD,216.4,0.8087998043634403,18280,243.9300356916756,22.68669927141392,29.07314255678255,16.300398851828344
2023,047,CRAWFORD,187.9,0.8016047917241088,17805,221.00747116382496,22.12503658309477,28.613068206008045,15.63714831419901
2010,049,DALLAS,141.9,0.7975614575924009,11767,693.7985277204448,23.41214640466772,28.897694540839044,17.927585775897935
2011,049,DALLAS,172.1,0.7972261646026415,12430,327.76447238915625,23.462839954090335,28.897273568635452,18.029423583714618
2012,049,DALLAS,129.0,0.727660935690715,13318,139.4229928583202,24.135695011039104,31.11886702671422,17.153512186933668
2013,049,DALLAS,145.3,0.740301381260735,13072,130.64906538153187,22.256517660633165,28.256297231429095,16.257718980893088
2014,049,DALLAS,195.5,0.837280678543645,12572,564.2960804070677,21.49474078874479,26.776691823286477,16.21378739399247
2015,049,DALLAS,182.4,0.8114355902225877,12350,565.3190028713987,21.66044925528638,26.93438593369283,16.387519150755047
2016,049,DALLAS,204.0,0.831126196454727,12964,341.0170520240289,23.19959128321558,28.87532622972403,17.5248538821459
2017,049,DALLAS,187.2,0.7901573866384868,12325,223.8083126066855,22.701528509747664,29.10856870550378,16.295475100249565
2018,049,DALLAS,174.0,0.7677559861149896,11961,420.26299690026207,23.135552512554067,28.936243378492943,17.335851104143053
2019,049,DALLAS,195.0,0.8269693154003284,12025,299.3787697714317,22.347987627835536,27.98493444175213,16.71114149256674
2020,049,DALLAS,139.7,0.7354991544453879,12478,135.52270335942146,23.597736210206232,29.78663893877945,17.408933328043794
2021,049,DALLAS,209.9,0.811769007526401,10905,275.61964099715976,23.57062135349632,29.809024636641283,17.317964755741507
2022,049,DALLAS,187.2,0.7844001782883382,11850,303.8082755391293,23.47326764856471,29.62962458041509,17.317052670017215
2023,049,DALLAS,210.9,0.826418734784659,10993,244.9159044415369,22.757086683016535,28.886454340683873,16.627862027173705
2010,051,DAVIS,84.0,0.7602540597021872,3360,679.0118080989615,24.227800663231783,29.666252623418657,18.79035754983574
2011,051,DAVIS,97.8,0.7383376885170454,4481,422.0683085223875,24.53118577797058,30.11493848284489,18.948442107999725
2012,051,DAVIS,52.4,0.6452444352542427,4101,161.12523625396005,24.52061237164069,31.71005851397811,17.332160991732188
2013,051,DAVIS,146.7,0.7426990663600722,3619,167.12483034108698,22.66331667320428,28.519235838615433,16.808402897963127
2014,051,DAVIS,184.2,0.8393323683836517,4357,516.6780977666002,22.10989321088999,27.24653422877344,16.974247418057217
2015,051,DAVIS,142.4,0.773262631117408,4138,631.5519780868549,22.48900586333875,27.70911965314973,17.269892223457525
2016,051,DAVIS,188.7,0.80067843569608,3732,378.75123803332355,23.632954950926106,29.187421350506728,18.079477737056884
2017,051,DAVIS,107.3,0.7314920947270492,3946,179.28694275378788,22.917611455917367,29.512338360208165,16.32388252480503
2019,051,DAVIS,160.0,0.7451945795055115,3936,348.96266660934043,22.96474308870981,28.624020105781515,17.305568986346167
2020,051,DAVIS,170.0,0.774778174301464,3722,213.24699763477057,23.68751190043392,29.520032769174204,17.85509211344243
2021,051,DAVIS,152.5,0.7882913079265446,4149,493.67319530230856,23.742300199461745,29.228268509076745,18.261889958347155
2022,051,DAVIS,154.9,0.785682751217026,3392,195.70265021909717,23.59602630100444,29.5604101724114,17.63178388013164
2023,051,DAVIS,179.8,0.7766236091166755,3973,184.95832201627596,23.00081657155723,29.094286918502128,16.907488636618588
2010,053,DECATUR,94.3,0.7523416789570048,2395,541.913077862219,23.83125515552628,29.37822436637975,18.285282914729077
2011,053,DECATUR,126.1,0.7770427260708933,3902,376.4253695418245,23.83822231909689,29.31241277072893,18.36502502662255
2012,053,DECATUR,61.2,0.7174635023527247,3304,256.3873017153458,24.12578486223878,31.490568937258793,16.76200580459384
2013,053,DECATUR,131.2,0.7353774595092488,4083,192.51152091930916,22.368958841353585,28.111979638602605,16.62692554743193
2014,053,DECATUR,164.0,0.8021199502943496,3360,607.1668637142544,21.815398458513975,27.032969248899843,16.598833916418315
2015,053,DECATUR,162.7,0.8031085866618184,3529,535.0440608446345,22.32875195653807,27.665475517795866,16.99300859727814
2016,053,DECATUR,181.1,0.7996643426583266,3570,336.2306876073778,23.44450627476228,29.122600885187808,17.767428813764294
2018,053,DECATUR,172.5,0.7790565529637318,3474,374.63265544035903,23.90070079694482,29.889001054477575,17.91339479364804
2020,053,DECATUR,159.3,0.7646264954421902,2799,225.5709104179439,23.719832653380728,29.555397232272593,17.88436777560104
2022,053,DECATUR,148.7,0.7677996746220969,2441,202.66272968922087,23.783257782700773,29.911966774982865,17.65468907249833
2023,053,DECATUR,205.3,0.8334425537565815,3242,327.2773308894533,23.077555305117325,29.130107301054856,17.02514516098078
2010,055,DELAWARE,175.8,0.8180526057235031,18105,615.1808710425104,22.107429719642234,27.578427973050168,16.637432878713287
2011,055,DELAWARE,186.5,0.8133847044732445,18578,399.9750097104134,21.849332217679432,27.77006263872275,15.929586645523354
2012,055,DELAWARE,129.8,0.7729822141575677,17746,159.57340450985387,22.2536352822469,29.515366096039507,14.992887182225973
2013,055,DELAWARE,184.7,0.7907136379689006,17092,379.30941085064586,20.63300389725931,26.67746260979695,14.589537034444708
2014,055,DELAWARE,174.9,0.810873785339006,16943,370.4021637503649,20.456022292040625,26.245745525916973,14.667294187683662
2015,055,DELAWARE,195.8,0.8261199254217727,17225,341.3605613879273,19.952024573810903,25.83623460821443,14.068811305016052
2016,055,DELAWARE,202.3,0.8540361391634061,17206,417.52373344650545,21.367250547737093,27.14082163908728,15.594664594426517
2017,055,DELAWARE,218.0,0.838983986056057,17343,361.4434550722171,20.33829578071442,26.622448757479532,14.055140656012677
2018,055,DELAWARE,224.8,0.809711330975698,16661,523.0525466493544,21.41442710658914,27.12025587706157,15.709590989608332
2019,055,DELAWARE,204.5,0.7920753257638554,18489,323.2325088953512,20.81202300398958,26.803233271770985,14.820913728100845
2020,055,DELAWARE,190.4,0.7801248622794825,18009,326.827100016298,21.788018988257917,28.24351058851775,15.332628303830653
2021,055,DELAWARE,218.0,0.8300761840721783,16760,349.80466093998416,21.69934564989238,28.26557911479837,15.16874514518092
2022,055,DELAWARE,230.8,0.8211179682130152,16356,363.49711401223703,20.869718282768027,27.01003276913885,14.729547428713484
2023,055,DELAWARE,198.9,0.8094924732160312,17262,222.33863449541175,20.78140577349767,27.762253788485346,13.80070106760039
2010,057,DES MOINES,112.1,0.7458526232475194,7276,531.1941690259086,24.599185100237424,29.69854326789549,19.5008145498002
2011,057,DES MOINES,146.6,0.7605963315243333,6767,304.77318229232276,24.13191662003797,29.47158087661476,18.793240119847596
2012,057,DES MOINES,143.7,0.7533160643387953,6549,159.78749004625436,24.109455128070486,30.689088728336035,17.53082696033183
2013,057,DES MOINES,165.4,0.7612005722455901,5944,130.78110136574355,22.898170744157525,28.560540827882203,17.236796019795086
2014,057,DES MOINES,199.0,0.8351183182976436,6268,405.38937768165664,22.187465229011668,27.186653025435614,17.18930013156206
2015,057,DES MOINES,176.0,0.7958306869979642,6342,482.8311928914955,22.28444923714002,27.41927619172248,17.150617390901534
2016,057,DES MOINES,210.0,0.8101338989532166,6518,412.0248302272547,23.900196223790587,29.34694017650242,18.45446022890796
2017,057,DES MOINES,200.1,0.8146543322219449,6685,224.63785026901837,22.867752434733465,28.98383040156659,16.752669327339543
2018,057,DES MOINES,195.4,0.7643935822987123,6290,273.6141650417537,23.900095892245165,29.498010246817906,18.303185636014447
2019,057,DES MOINES,176.9,0.7502913093886355,6136,230.3085737929256,23.29162459840069,28.658186070227277,17.925166047070565
2020,057,DES MOINES,190.2,0.8022823737902918,6643,268.78936521942575,23.834632511802237,29.53005700057739,18.13930736578166
2022,057,DES MOINES,194.8,0.8233157984844679,6230,186.95211256687887,23.435097641071863,28.979045488222297,17.89129351716053
2023,057,DES MOINES,207.9,0.8070338414443371,6520,292.09454933566246,22.86304868661703,28.7568785946726,16.969361393759772
2010,059,DICKINSON,181.0,0.7979485696842928,8975,472.2533741496525,22.337715081947657,27.981472654770048,16.694974349138153
2011,059,DICKINSON,169.3,0.7788947189179222,8574,401.6485017724523,22.479802115176707,28.25811672644275,16.702494450073836
2012,059,DICKINSON,160.9,0.7925317015024178,8385,192.36848303435255,23.227384715421955,29.803608801974494,16.652154882926133
2013,059,DICKINSON,162.4,0.7742638704545497,8821,183.839065616784,21.516792027138347,27.442482998722625,15.59209989133555
2014,059,DICKINSON,157.9,0.7903733796673075,8583,367.6726812910433,20.555065637503027,25.93200403763944,15.179120790589348
2015,059,DICKINSON,194.5,0.8321759314857654,8456,299.70703210250036,20.998147940857628,26.90113208974742,15.0961617144188
2016,059,DICKINSON,188.0,0.7998787758375524,8685,311.77803723877247,22.050745062075485,27.84336549511564,16.259130207886816
2017,059,DICKINSON,196.2,0.8057613929864845,8535,395.2298331849047,21.197577407252194,27.01764304307044,15.37851577836421
2018,059,DICKINSON,160.4,0.787539819625495,8293,539.063841948187,22.184078997661334,27.59622042322087,16.77293094173347
2019,059,DICKINSON,170.0,0.7860391937594969,8618,231.7945686088214,21.213561348544484,26.69462790488165,15.73259614501378
2020,059,DICKINSON,182.2,0.7881980904249558,8874,215.48026144013727,23.02763231702376,29.393205906978853,16.66215793488216
2021,059,DICKINSON,177.7,0.7720393725141,8415,226.28061389782033,22.849463674871924,29.186470548237875,16.525477566278244
2022,059,DICKINSON,203.4,0.7956869775086588,8732,348.7519516087289,22.457260338881756,28.278103259776824,16.636558751653194
2023,059,DICKINSON,201.3,0.8140483169366317,8480,238.33235467317027,21.732971780004373,27.777682793008783,15.688403401991122
2010,061,DUBUQUE,170.4,0.8034106754790048,11639,570.8562487892933,22.44461391966297,27.621758121257237,17.26845837993506
2011,061,DUBUQUE,185.1,0.7929878082649672,12421,456.20212733179113,22.24918018021607,27.75326080952337,16.746102733661797
2012,061,DUBUQUE,149.4,0.7578790096965103,11403,149.79924041713673,22.750925650661554,29.44762150740423,16.05521873752126
2013,061,DUBUQUE,196.0,0.8020298706783268,11082,318.5475459970052,20.933841684209337,26.54922082807595,15.319462202072696
2014,061,DUBUQUE,184.9,0.8050222662958272,11233,421.3994805886666,20.67487317469112,25.989299302058303,15.36144995284543
2015,061,DUBUQUE,197.0,0.8254760273504594,12005,306.15711248830075,20.353706686616253,25.83664566251168,14.871763025370583
2016,061,DUBUQUE,211.5,0.840556346322674,11792,473.5625941369928,21.833474467146814,27.182767856656486,16.48516991559197
2017,061,DUBUQUE,215.1,0.8255806959073673,11968,399.5115484302992,20.667450940937137,26.491495272388537,14.844399486227816
2018,061,DUBUQUE,211.8,0.8004242739789748,11566,491.68427539932907,21.75933430460839,27.082637638356225,16.43703222744571
2019,061,DUBUQUE,216.4,0.7761190068082061,12877,360.526011144825,21.221709607007433,26.678738041305422,15.764780628449738
2020,061,DUBUQUE,197.1,0.7746711717936738,13194,293.2106800776004,22.226858162748677,28.126487654114207,16.327329943609115
2021,061,DUBUQUE,217.2,0.8154534137926028,12531,303.10366241647256,22.250807994498743,28.217238874388443,16.36546745817062
2022,061,DUBUQUE,223.7,0.8111932974941546,12189,319.8399606615793,21.34400325422527,27.05850334001672,15.629646366653285
2023,061,DUBUQUE,199.5,0.8013380235231856,12240,208.05609371230744,21.389650124434073,27.868282949458138,14.91116062767849
2010,063,EMMET,183.1,0.8116631246444334,10615,491.46624695595176,22.11660401789215,27.677272673420973,16.556916930036653
2011,063,EMMET,169.6,0.7906954127743413,10212,328.41848884955465,22.09570859689501,27.64181280476054,16.55058717404297
2012,063,EMMET,166.6,0.7941407586471928,9932,153.78965114707313,22.70253227192761,28.96967478955938,16.43637751048802
2013,063,EMMET,166.4,0.7687466666378434,10513,192.25099554680915,21.286705044368475,26.959240567391895,15.615167406367702
2014,063,EMMET,165.0,0.7850145651285264,10138,387.5983228446243,20.38449033988576,25.55165882787172,15.218321458792971
2015,063,EMMET,203.3,0.8348227696693559,10412,311.16022645326314,20.600302261013574,26.11853528076659,15.083064972141722
2016,063,EMMET,198.5,0.8138045661296373,10568,287.3316697259685,21.639796955567647,27.32154670057659,15.959059908584477
2017,063,EMMET,210.1,0.8278053370821952,10151,351.2641236096962,20.863519192736906,26.702136209624214,15.025867130585988
2018,063,EMMET,155.8,0.7765509965556358,9913,541.6108984143807,21.715631199679027,26.942242333669693,16.49001593565737
2020,063,EMMET,186.1,0.8166039000300868,10530,198.52621784086455,22.344630995992357,28.470171604959088,16.219188796024984
2021,063,EMMET,182.5,0.7841585575595247,9992,280.2174062136045,22.3096218892666,28.647673825599107,15.980131313129617
2022,063,EMMET,213.6,0.8277174615292467,10174,327.95606158336,21.78431472411841,27.63252520681443,15.936247425978127
2010,065,FAYETTE,166.5,0.8146310673889934,16188,562.5110391108784,21.913034189940824,27.36775377270511,16.45930919447678
2011,065,FAYETTE,186.6,0.8074422844598796,17522,351.8483291214652,21.964664667681667,27.781826470373623,16.14850938797644
2012,065,FAYETTE,151.0,0.7893859728128093,16514,160.40082861291916,22.306657341344483,29.18735432030127,15.426955821075673
2013,065,FAYETTE,181.2,0.7537994488368612,15120,280.15242313035304,20.826883380890077,26.73799244174024,14.91676299587118
2014,065,FAYETTE,170.9,0.7955645852191502,16142,401.4228213581204,20.62324554027469,26.37518162352529,14.872302997023937
2015,065,FAYETTE,191.8,0.8215115500501764,15672,311.0460591304965,20.189032089452155,25.96139392029687,14.417674120479315
2016,065,FAYETTE,202.5,0.8381349883114277,16494,457.43048542019955,21.490605288442875,27.141389710542775,15.840825549232973
2017,065,FAYETTE,207.6,0.8060472614236803,16120,440.4345271471551,20.596439714875643,26.685940429928426,14.50792722747754
2018,065,FAYETTE,200.1,0.8064993159234521,16533,460.5112364174354,21.570216770766116,27.15263658667578,15.988803473963266
2019,065,FAYETTE,200.5,0.8088198567864601,18647,303.94496253488785,20.828471158788343,26.612122106189545,15.044920514419408
2020,065,FAYETTE,180.1,0.7695091642286084,18471,373.5228672917935,21.846553335237395,28.078425012720512,15.6147806298134
2021,065,FAYETTE,205.6,0.8129163700116407,17280,408.9761597536764,22.060931140945662,28.19762198847766,15.895868475064068
2022,065,FAYETTE,209.8,0.7941375399871055,16429,389.38400321136146,21.100918762353732,26.91092653852366,15.291053477329925
2023,065,FAYETTE,205.9,0.8049648092043776,16975,210.13114530416829,20.905697391900027,27.5040632856148,14.30747416794615
2010,067,FLOYD,177.8,0.830356489814728,12874,438.5019293280397,22.291731362708617,27.821271696853913,16.7631897408033
2011,067,FLOYD,181.1,0.8242355664630441,13143,281.2069185908176,22.262271130876577,27.860994317375287,16.664542435295143
2012,067,FLOYD,123.2,0.7546274700262859,12811,149.30763889759672,22.87960439602486,29.507781792138136,16.2524283365655
2013,067,FLOYD,170.0,0.7385576053430836,11199,316.0140634185595,21.229658339469424,26.84125981613838,15.619060046506084
2014,067,FLOYD,162.8,0.7966492097566621,12986,410.7747953416916,20.766600719083858,26.065806155915645,15.468393400713886
2015,067,FLOYD,196.5,0.8056063732058131,12159,355.7719562518661,20.60793821636693,26.025784032303655,15.191086272689706
2016,067,FLOYD,196.3,0.8419766616917272,13269,608.9340588079731,21.791116798711418,27.246804362706538,16.336423082735823
2017,067,FLOYD,203.4,0.8059578660810535,12183,353.9746385258288,21.11454140730513,26.997682192863664,15.23238627382974
2018,067,FLOYD,184.4,0.7965615479775331,12694,599.4785869920757,21.855597489804385,27.25567555041226,16.45651908861314
2019,067,FLOYD,202.9,0.7970890364609252,13675,273.6233835470648,21.25387898892659,26.81111353941101,15.696743494489594
2020,067,FLOYD,187.4,0.775818221407164,13989,335.3101005856151,22.42345912020445,28.43096700147108,16.41605179230812
2021,067,FLOYD,204.4,0.8118274867332217,13409,410.883636919066,22.59707861484984,28.59794140552227,16.618650552416533
2022,067,FLOYD,204.6,0.7945098439561418,13035,395.66270123258784,21.64116634973952,27.30739580510543,15.975079824859913
2023,067,FLOYD,191.8,0.8157101336078785,12949,201.95629565493832,21.53662172775977,27.997792705560535,15.07559512635925
2010,069,FRANKLIN,168.0,0.8167965815824926,17300,614.4416145992001,22.60968910987546,28.21452377419378,17.005854427588567
2011,069,FRANKLIN,189.7,0.8278193638655781,18025,293.98763379172556,22.309728266805415,28.036260612612317,16.58419551148596
2012,069,FRANKLIN,150.0,0.7770135186476325,18243,152.04542594586235,22.871471092482047,29.709213044331783,16.034718583798774
2013,069,FRANKLIN,179.6,0.7574211550336933,17133,294.28625891193576,21.382928014632338,27.26831808654554,15.49852147407265
2014,069,FRANKLIN,165.8,0.7935152665371324,17803,483.2539890148219,20.81864546627618,26.228423654836337,15.409861648996582
2015,069,FRANKLIN,200.2,0.818530635064112,17065,440.6237054797044,20.7571378621718,26.353803348797772,15.161460000154856
2016,069,FRANKLIN,204.8,0.852413669852022,19069,443.850838367351,21.971524703646946,27.67429626091489,16.269744902313555
2017,069,FRANKLIN,206.1,0.8175848989896284,17499,308.5862047354205,21.25927886363564,27.433648249414755,15.085907862783715
2018,069,FRANKLIN,204.3,0.8152188147807556,17862,494.51125084573823,21.99246803229587,27.656784381532983,16.329148283738167
2019,069,FRANKLIN,202.7,0.8106223027057832,18942,257.113786490371,21.227002842296,27.018864627805012,15.43524296520712
2020,069,FRANKLIN,180.1,0.800875834614629,19574,274.71046029741564,22.552363293257493,28.91214383979168,16.192684108754175
2021,069,FRANKLIN,198.9,0.8112029426774177,17523,271.3783063920542,22.759082784978016,29.14527130954814,16.377520913584537
2022,069,FRANKLIN,220.1,0.8035956805990785,17108,298.1651288576954,21.87197958756985,27.886091461536093,15.858009418075246
2023,069,FRANKLIN,210.5,0.8454961831777603,17368,219.0175063880724,21.563331038492173,28.07457900674028,15.052226740451962
2010,071,FREMONT,152.7,0.7860460223292993,10646,387.5411766909846,24.613891201690496,30.19402209653333,19.03474136158316
2011,071,FREMONT,155.6,0.702040424566307,10069,383.1028006868703,24.428794986513907,29.965337083986345,18.893252516607216
2012,071,FREMONT,131.2,0.7365362551810063,9578,221.57771190825372,25.410513463477496,32.4199558412701,18.402062824279326
2013,071,FREMONT,159.9,0.7785393742862877,9269,162.73299696549984,22.98949785137676,28.77444298990687,17.205540946100587
2014,071,FREMONT,191.5,0.8122377851575672,9501,455.4992273109999,22.606745594881662,28.372387055462895,16.84210099431671
2015,071,FREMONT,179.9,0.8020070473212194,9232,512.8790554505766,22.80053183602901,28.510263489848917,17.09179873141256
2016,071,FREMONT,180.8,0.8026937215996374,10232,449.1215491570514,24.066849537965467,29.80098570754541,18.3336871037633
2017,071,FREMONT,204.5,0.8237792400579411,9821,342.69390592137194,23.144680876253624,29.270758972646725,17.019589278431646
2018,071,FREMONT,195.1,0.8011492026679216,9711,410.3571238575678,23.913728869925745,29.678694470390248,18.14975427346089
2020,071,FREMONT,194.8,0.815821238904564,10270,213.16871365856815,24.43990284349207,30.31637194975517,18.563536235847273
2021,071,FREMONT,206.7,0.8207951180466087,10407,323.2399984455107,24.263258151040343,30.27632366252098,18.290997826343684
2022,071,FREMONT,191.6,0.8180118761732009,10129,233.7189583410197,24.10399162501121,30.27232019479727,17.93580282953039
2023,071,FREMONT,211.0,0.849966791050366,10797,350.4080712757259,23.28566311659326,29.09969332023759,17.47177509573491
2010,073,GREENE,167.3,0.8075625137157579,15838,605.3195778260881,22.794346928049897,28.231062114167603,17.358626217887323
2011,073,GREENE,183.4,0.8341344190039393,16067,243.98113757296065,22.76992753321603,28.234996492498347,17.30584723266118
2012,073,GREENE,124.6,0.7338298089957292,16135,147.81871901950714,23.526080188915344,30.524738263847254,16.528413690100148
2013,073,GREENE,137.9,0.7288778897435434,16440,150.34308730773998,21.851282076442978,27.93170890954263,15.771855723295564
2014,073,GREENE,181.2,0.844407026088232,15373,497.758997555444,20.90369224997593,26.189905926821982,15.61847520028816
2015,073,GREENE,189.0,0.8152008872130477,15441,528.64072735015,21.15645869282439,26.50077331815634,15.813124782917344
2016,073,GREENE,205.5,0.8471631480151637,15862,339.9361186318728,22.868899342702424,28.78243784775394,16.95635797084782
2017,073,GREENE,202.2,0.7985818897826276,15240,208.3628003105441,22.362062333823815,28.94798463882869,15.777149017743222
2018,073,GREENE,201.3,0.8102788260011162,14773,464.3243368419634,22.82933184498706,28.720400323730622,16.939253214592984
2019,073,GREENE,201.4,0.8397338477274748,15998,315.32333863481756,21.992739457594716,27.688126535213776,16.29745285936759
2020,073,GREENE,153.8,0.7653240636036053,15328,137.34093591072428,23.254380014866523,29.507527425176676,17.00133371212383
2021,073,GREENE,220.5,0.8268723708868452,14305,288.1508521326978,23.01759952567689,29.24415452818304,16.748201332082694
2022,073,GREENE,197.3,0.8131984427303284,14663,251.41909138244796,22.733927282404412,28.825034930967927,16.64296226520632
2023,073,GREENE,208.0,0.8454154452673234,14529,278.9542500150409,22.07213117501131,28.107842718219864,16.03656366519701
2010,075,GRUNDY,192.9,0.8292607287012538,13455,557.1878347055845,22.72695739422911,28.118649963023973,17.336263189072934
2011,075,GRUNDY,172.8,0.8120457586760923,14168,289.36093305919906,22.561443950394207,28.154390018751855,16.969493387162323
2012,075,GRUNDY,161.5,0.7836709624901586,13599,141.62911484671946,22.998158181912704,29.75627709025254,16.241034953789924
2013,075,GRUNDY,180.8,0.7419850346024343,13895,256.2599946198322,21.44931428024416,27.290979994430472,15.6086325089849
2014,075,GRUNDY,182.4,0.8157122060869879,13391,485.0352999654034,20.94876731274766,26.256526336745903,15.642002301461025
2015,075,GRUNDY,199.9,0.8345777033892768,13767,449.55592294488576,20.84476162539656,26.250487273372688,15.440028052866625
2016,075,GRUNDY,198.5,0.8366474892544226,14551,452.2991023209248,22.173656006594744,27.769864961116983,16.578451430480435
2017,075,GRUNDY,217.3,0.819811906006802,13546,278.03270650498104,21.316847796120605,27.421382662818857,15.21331797861785
2018,075,GRUNDY,225.2,0.8277119192929209,13974,498.70829553725247,22.173541610992928,27.81958091776272,16.528493174822778
2019,075,GRUNDY,209.8,0.8105827640629961,15108,236.88304998371868,21.56422739501087,27.286659011699715,15.841894936673516
2020,075,GRUNDY,182.7,0.7818631666363841,15419,354.6383457663549,22.81408681135494,29.053753640984453,16.574520308697675
2021,075,GRUNDY,209.4,0.8117291062298598,13815,300.44176317507015,22.895970486733056,29.183585035120863,16.590008271166194
2022,075,GRUNDY,207.5,0.7959494460888321,14125,353.94374988319197,22.154453143064057,28.120525084886427,16.18852389189508
2023,075,GRUNDY,212.9,0.8280471058654127,14262,189.43149975294295,21.91253080264928,28.336659207251117,15.488543585025496
2010,077,GUTHRIE,141.3,0.8054120036266014,10244,666.8671954442806,23.079772053194937,28.661607362408944,17.498922572057467
2011,077,GUTHRIE,169.4,0.8079214848136526,11556,314.80065674745055,23.17093986398486,28.77571623480805,17.56714536009003
2012,077,GUTHRIE,113.4,0.709302328670628,11133,155.07518992949372,23.761462085207803,30.954102606718155,16.569821797079747
2013,077,GUTHRIE,130.1,0.736884357231627,11046,187.1144000931544,21.95089835812593,28.113848429987293,15.78893481073838
2014,077,GUTHRIE,176.1,0.8273918126883242,10696,559.3489127319796,21.24311636541762,26.691653218115334,15.795591234390791
2015,077,GUTHRIE,179.2,0.801396219893304,10967,528.1007464188399,21.402967745032992,26.88660767570927,15.92032100002188
2016,077,GUTHRIE,198.2,0.8199129050851501,10990,292.03380556690337,22.914016500178953,28.799995620827485,17.029028002421057
2017,077,GUTHRIE,197.6,0.7993210954263412,10590,312.94219523745613,22.344654553696408,28.846476926286343,15.843828963216373
2018,077,GUTHRIE,192.2,0.7960537137363941,10288,417.9194778867928,22.765709199271924,28.704123264198827,16.828288845548094
2019,077,GUTHRIE,196.7,0.8190815451714616,10572,293.5370138928614,22.08558708611673,27.782907060382563,16.388369064865714
2020,077,GUTHRIE,151.3,0.730954729184859,10346,103.63556368288008,23.436687595592907,29.93767858455269,16.935797784794833
2021,077,GUTHRIE,220.0,0.8249702090810779,9705,315.10530209239994,22.981383119626123,29.460929286545316,16.52649060736917
2022,077,GUTHRIE,193.6,0.791113995849579,9620,325.34033952272824,22.943251992027463,29.293033955287523,16.59361111834454
2010,079,HAMILTON,169.6,0.8156415355470269,17232,658.811028880273,23.045085447128347,28.57039142427529,17.52077667825036
2011,079,HAMILTON,180.6,0.8194824771627397,18058,220.94202488960175,22.46340016647357,28.023004569214297,16.904786717750664
2012,079,HAMILTON,138.0,0.7697817921618338,18915,157.60648179485915,23.063529307851173,29.937558503572657,16.1905004904459
2013,079,HAMILTON,135.0,0.7184720926449946,17486,148.40272239545826,21.63783536531639,27.685666762817355,15.59099832920172
2014,079,HAMILTON,173.1,0.8197136973974091,17119,421.73301008680016,20.785367715473992,26.119493335434832,15.45225369918852
2015,079,HAMILTON,198.1,0.842542906690897,16842,512.1284142135223,20.84739446871269,26.290052471856708,15.405737598446178
2016,079,HAMILTON,209.0,0.8282842058604374,18301,361.69314623795066,22.25298188668239,28.070220532660493,16.436723121371106
2017,079,HAMILTON,194.6,0.8005246271229262,17400,218.55609639211684,21.601341853293356,27.915836335819307,15.287846143424002
2018,079,HAMILTON,188.9,0.8101024410504167,16987,563.7463871527932,22.310920560083417,28.000200673544253,16.6226440041183
2019,079,HAMILTON,198.2,0.8121204080934287,17668,289.27066324443837,21.427276479410985,27.082439826607352,15.772213901178883
2020,079,HAMILTON,166.2,0.7862089439512274,17880,196.33640892036055,22.851310632589207,29.189963708377416,16.512758515009505
2022,079,HAMILTON,208.6,0.8050718238397244,16257,298.948649209824,22.323457513450457,28.38943118357966,16.257626808389688
2023,079,HAMILTON,215.5,0.8533197530247271,16118,247.02988082404684,21.79270602985621,28.039094774214824,15.546459638556524
2010,081,HANCOCK,176.9,0.8130236877143143,16993,446.1492257089145,22.217920980908012,27.660759472883164,16.77606939763704
2011,081,HANCOCK,179.8,0.8164597546578677,17563,255.15297823241156,22.082893103533713,27.640215179527463,16.5265631044141
2012,081,HANCOCK,143.3,0.767260428039297,18083,115.55185357220049,22.46306088824923,29.112302474240774,15.814797603645804
2013,081,HANCOCK,169.9,0.7661429839316233,16650,252.85453717647135,21.26403880591126,26.987077275204378,15.54199955608198
2014,081,HANCOCK,173.9,0.80936833766006,17983,434.4268339928806,20.52880711422727,25.8803565301854,15.178257616767317
2015,081,HANCOCK,201.2,0.8315630492604236,16873,404.7298715071752,20.476455305305695,25.944972342437133,15.008927135261375
2016,081,HANCOCK,200.3,0.8476186889901469,18457,391.0047200461482,21.57296443847181,27.1371632586296,16.009741165325575
2017,081,HANCOCK,200.2,0.8073720504112359,17088,284.3715099456772,20.930446539403334,26.98565159143466,14.876231264246275
2018,081,HANCOCK,176.7,0.7995778291744029,16630,525.5071732327774,21.713369958823268,27.080154955396345,16.34757703463522
